"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.01,0.25,0.5,0.887470216445452,0.892488275264451,0.305946324794783,10,9.93874379017207,0.0166540208755124,0.512548553755295,6250
"2",0.5,1,0.25,10,0.01,0.25,0.5,0.332293447433995,0.910207896880463,0.310707061639935,10,0.0116683189455214,0.425246184847892,0.502417369125444,6250
"3",0.5,1,0.25,10,0.01,0.25,0.5,0.391133054067485,0.853103844004536,0.388712576011004,10,0.00564682128797441,0.394166268115146,0.504235486905427,6250
"4",0.5,1,0.25,10,0.01,0.25,0.5,0.310979568301154,0.945071941177505,0.307596557266942,10,0.00675108392453364,0.426144253498142,0.499727629671569,6250
"5",0.5,1,0.25,10,0.01,0.25,0.5,0.885996675911293,0.893214661953618,0.332421540736626,10,0.55347599929915,0.00658634412297042,0.503761638875024,6250
"6",0.5,1,0.25,10,0.01,0.25,0.5,0.931174814501972,0.881532385112318,0.315129649366395,10,1.28181531495356,0.00599665013426372,0.496288209755498,6250
"7",0.5,1,0.25,10,0.01,0.25,0.5,0.566112567027389,1.00680734700866,0.246866283001023,10,0.0249305939606177,0.163841776650141,0.494271429718976,6250
"8",0.5,1,0.25,10,0.01,0.25,0.5,0.730450086398579,1.2087408731163,0.119823750025438,10,0.616778745794064,0.0313601036341649,0.502735846842062,6250
"9",0.5,1,0.25,10,0.01,0.25,0.5,1.00286478674441,0.721214279407642,0.387898098394063,10,1.38973630270559,0.000336514307807835,0.50048514176187,6250
"10",0.5,1,0.25,10,0.01,0.25,0.5,0.217480395818476,1.09869680864221,0.203856616995236,10,0.0129986856099394,0.414367216628034,0.500631533113949,6250
"11",0.5,1,0.25,10,0.01,0.25,0.5,0.369677580861227,0.954811588511362,0.349516191105233,10,0.00250282354154705,0.378141578555576,0.49579386056577,6250
"12",0.5,1,0.25,10,0.01,0.25,0.5,0.829646016492793,0.882897436943456,0.284597587886638,10,4.44310586038469,0.0157701517105375,0.504516860894311,6250
"13",0.5,1,0.25,10,0.01,0.25,0.5,0.52199447895282,0.796245153070897,0.384731115315578,10,0.00854439509163308,0.329664260919698,0.506160687331073,6250
"14",0.5,1,0.25,10,0.01,0.25,0.5,0.889437221858093,0.984004259563807,0.259239696924764,10,2.04766719154437e-07,0.656271418389821,0.500459105403251,6250
"15",0.5,1,0.25,10,0.01,0.25,0.5,0.719734622947347,1.16288169139163,0.118722919228555,10,485.840603791738,0.000796941896252962,0.50355390772989,6250
"16",0.5,1,0.25,10,0.01,0.25,0.5,0.616402295959819,0.857941710458602,0.290278830968053,10,0.0112525183316451,0.219917287268875,0.497242015465638,6250
"17",0.5,1,0.25,10,0.01,0.25,0.5,0.770738935659723,0.872996417243656,0.233288389664037,10,0.191740991995329,0.0840498903558836,0.505933575553393,6250
"18",0.5,1,0.25,10,0.01,0.25,0.5,0.891833800330133,0.962501656958456,0.258665314047728,10,14.4174356583035,0.0092741579503347,0.513830013985447,6250
