"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.01,0.25,1.5,0.639902355962529,1.26103028294713,0.226486091579,10,0.00987512475250827,0.0941164532249635,1.54012592389523,400
"2",0.5,1,0.25,10,0.01,0.25,1.5,0.650927156772239,0.907639865758349,0.275279506064341,10,0.735674213546198,0.0738555397032984,1.53057294445947,400
"3",0.5,1,0.25,10,0.01,0.25,1.5,0.487454992515772,0.973434735376157,0.150894283134283,10,0.0158221416961298,0.193509673926777,1.59164854296044,400
"4",0.5,1,0.25,10,0.01,0.25,1.5,0.708923887334729,0.633044989726776,0.523676299123853,10,0.0330610145766165,0.237860634978648,1.51755631771746,400
"5",0.5,1,0.25,10,0.01,0.25,1.5,0.540720993420768,0.968296519357267,0.281208634813356,10,0.0166891739179659,0.220727056622256,1.61199358957732,400
"6",0.5,1,0.25,10,0.01,0.25,1.5,0.455339474227904,1.10675178362589,0.172085967324505,10,0.0194754076638847,0.204994698880451,1.54332737405778,400
"7",0.5,1,0.25,10,0.01,0.25,1.5,0.538583614740315,0.728614617039004,0.39038845303781,10,0.0321472610645866,0.287265276984559,1.44464747392375,400
"8",0.5,1,0.25,10,0.01,0.25,1.5,0.606167036752769,0.885231263791423,0.278448234116585,10,1.16226397643283,0.121428011298238,1.48121618293878,400
"9",0.5,1,0.25,10,0.01,0.25,1.5,0.478950666383587,1.09636843799353,0.255154687371339,10,0.0130531211100516,0.232565997201866,1.53634958077932,400
"10",0.5,1,0.25,10,0.01,0.25,1.5,0.52952681721943,1.07099252242466,0.199080469003313,10,0.00256961432105093,0.346169514751986,1.5562262714248,400
"11",0.5,1,0.25,10,0.01,0.25,1.5,0.511830491894967,0.970241222484042,0.267295166945026,10,0.0551295319294495,0.193397305203847,1.47983753120691,400
"12",0.5,1,0.25,10,0.01,0.25,1.5,0.469331837873306,1.05499130573378,0.118963434713771,10,0.0229952954795122,0.0959662896001258,1.42963403804959,400
"13",0.5,1,0.25,10,0.01,0.25,1.5,0.34375355570082,1.3741429154044,0.00545827583962733,10,0.0227258538585906,0.22701768791463,1.42338308957519,400
"14",0.5,1,0.25,10,0.01,0.25,1.5,0.468357099303,0.869569652937803,0.402809968612926,10,0.0114769515056137,0.369230091682889,1.4632925881532,400
"15",0.5,1,0.25,10,0.01,0.25,1.5,0.649304546812903,0.874353645532699,0.360625827474483,10,0.048270063293678,0.10877707196892,1.48974769478596,400
"16",0.5,1,0.25,10,0.01,0.25,1.5,0.34528335584198,1.05987424184419,0.178562477868095,10,0.0342164188230962,0.341303398825444,1.52435855259317,400
"17",0.5,1,0.25,10,0.01,0.25,1.5,0.308716775861546,1.03891187436764,0.0320484488261852,10,0.0349079382387353,0.312402652959215,1.5116273491306,400
"18",0.5,1,0.25,10,0.01,0.25,1.5,0.387303993870987,0.836473544788663,0.332533979920235,10,0.0326986722046067,0.339131943695407,1.51160818358571,400
"19",0.5,1,0.25,10,0.01,0.25,1.5,0.395770596503676,1.14338491737128,0.158411677605858,10,0.0168590847168156,0.283241117412127,1.54041653849,400
"20",0.5,1,0.25,10,0.01,0.25,1.5,0.523038136163028,0.726509275084178,0.217731832814822,10,2.63171919327227,0.249077500910417,1.79719180516122,400
"21",0.5,1,0.25,10,0.01,0.25,1.5,0.532833227911316,0.926585333560817,0.162871637600575,10,0.308838651519305,0.161714942725044,1.63570668359722,400
"22",0.5,1,0.25,10,0.01,0.25,1.5,0.451903043488955,1.20527920415424,0.136627512979945,10,0.0168787735873559,0.254561794119882,1.41023531130277,400
"23",0.5,1,0.25,10,0.01,0.25,1.5,0.558681782870045,0.987268595383194,0.3008063627222,10,0.00460892290544655,0.355403308487023,1.4703288925071,400
"24",0.5,1,0.25,10,0.01,0.25,1.5,0.747753400179538,0.684063572383128,0.362187151995468,10,118.774806900689,0.0156555283913675,1.55033195532373,400
"25",0.5,1,0.25,10,0.01,0.25,1.5,0.568568857790793,0.550407401083764,0.546036433708181,10,0.00501716398748743,0.624046115705098,1.44006286309765,400
"26",0.5,1,0.25,10,0.01,0.25,1.5,0.676133548195256,1.07048934628734,0.311596696668679,10,0.000911492018298585,0.426002990449439,1.4767361374468,400
"27",0.5,1,0.25,10,0.01,0.25,1.5,0.206682979745439,1.38907737895068,0.0519241947198721,10,0.0190024122797024,0.311221430160272,1.46805230259457,400
"28",0.5,1,0.25,10,0.01,0.25,1.5,0.735788706744151,0.829132140572044,0.317360381032624,10,3.19090348048002,0.092607500616674,1.68833832794381,400
"29",0.5,1,0.25,10,0.01,0.25,1.5,0.514065212862998,0.987609958057108,0.293886079975146,10,0.00315500480255311,0.438145622765547,1.68640261240822,400
"30",0.5,1,0.25,10,0.01,0.25,1.5,0.656578328291714,0.881457319972141,0.260769602965412,10,0.025384829735845,0.0632940557713445,1.55179945615501,400
"31",0.5,1,0.25,10,0.01,0.25,1.5,0.717328581685022,0.909449946488262,0.370224101630492,10,151.741274427724,0.0848619524694529,1.69200817973512,400
"32",0.5,1,0.25,10,0.01,0.25,1.5,0.683486641244707,0.564179731200568,0.350784967548525,10,2.83023634419736,0.194105794046948,1.73924031418513,400
"33",0.5,1,0.25,10,0.01,0.25,1.5,0.554671155550328,1.00923290000921,0.0783970791483585,10,0.156796537879037,0.129417451669828,1.46326918644118,400
"34",0.5,1,0.25,10,0.01,0.25,1.5,0.448253351307753,1.2716462872201,0.168978714431261,10,0.00504122084545045,0.306117355378878,1.49786082919428,400
