"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.1,0.25,1.5,0.360770771182442,0.92432437338242,0.339464821095613,10,0.0490755553162761,0.378074767000023,1.49471818448323,6250
"2",0.5,1,0.25,10,0.1,0.25,1.5,0.444023914805087,0.996030522840737,0.166035407704955,10,0.163029919019387,0.294760453983557,1.5341131027574,6250
"3",0.5,1,0.25,10,0.1,0.25,1.5,0.548076973608296,0.948196867754906,0.226994718833352,10,0.180383335386692,0.234442952383475,1.51585143796436,6250
"4",0.5,1,0.25,10,0.1,0.25,1.5,0.517100275520873,0.967358507253672,0.292401206408985,10,0.0823086002405158,0.246062881118087,1.51122523817242,6250
"5",0.5,1,0.25,10,0.1,0.25,1.5,0.504283386422775,0.939975026835921,0.268507979321033,10,0.106110628631017,0.27683695732627,1.51177273761314,6250
"6",0.5,1,0.25,10,0.1,0.25,1.5,0.543667607074199,0.989766403168504,0.222121653189458,10,0.159747528002416,0.215251950499463,1.50044573793659,6250
"7",0.5,1,0.25,10,0.1,0.25,1.5,0.48427259921913,1.00548286572731,0.240120744318541,10,0.101919836964723,0.254622400146049,1.50655915024202,6250
"8",0.5,1,0.25,10,0.1,0.25,1.5,0.495386120912005,0.984346432140298,0.210585560561438,10,0.13260424756044,0.258963697338395,1.48747114513647,6250
"9",0.5,1,0.25,10,0.1,0.25,1.5,0.18115491312363,1.16081332180952,0.17932103471179,10,0.0493482859824817,0.422482795496553,1.47931115613255,6250
"10",0.5,1,0.25,10,0.1,0.25,1.5,0.370737451144751,0.951858974303489,0.319524615684638,10,0.0507546216705228,0.359763410118764,1.49562419046634,6250
"11",0.5,1,0.25,10,0.1,0.25,1.5,0.516592526539853,0.973460413211139,0.274381078885449,10,0.0911026743868143,0.241987142897635,1.4973169303186,6250
"12",0.5,1,0.25,10,0.1,0.25,1.5,0.418313357644994,0.945692032356783,0.313321283339462,10,0.0640640822597557,0.327452668254808,1.50591677673245,6250
"13",0.5,1,0.25,10,0.1,0.25,1.5,0.492252329424356,0.985590833157895,0.253163132687496,10,0.102944175041097,0.265361861580294,1.50368084940412,6250
"14",0.5,1,0.25,10,0.1,0.25,1.5,0.523957194272097,0.989705554544928,0.224242375080346,10,0.149524519655507,0.242742862292756,1.50674978868685,6250
"15",0.5,1,0.25,10,0.1,0.25,1.5,0.310426691868742,1.04159801362629,0.310319808732037,10,0.0449822654388772,0.390198387274064,1.4834345127406,6250
"16",0.5,1,0.25,10,0.1,0.25,1.5,0.541576265595386,0.918798391484148,0.24255675857607,10,0.146975867181212,0.241208295131262,1.50498038999105,6250
"17",0.5,1,0.25,10,0.1,0.25,1.5,0.597676927236569,0.918179555640264,0.343345413293697,10,0.0884699962419181,0.198763109436601,1.51509660901952,6250
"18",0.5,1,0.25,10,0.1,0.25,1.5,0.323209343275513,1.00249143063914,0.321805009060547,10,0.0448534518802948,0.394271130673836,1.48935282568361,6250
"19",0.5,1,0.25,10,0.1,0.25,1.5,0.513714370499119,1.01362741711121,0.196939687073324,10,0.145365421170726,0.234802936141041,1.49688697521617,6250
"20",0.5,1,0.25,10,0.1,0.25,1.5,0.456980229387773,0.887605896753273,0.3449601824988,10,0.0548486946858988,0.318515509646518,1.51141318807116,6250
"21",0.5,1,0.25,10,0.1,0.25,1.5,0.531621758728854,1.03574737880737,0.211552724402804,10,0.11844116778911,0.218240327101546,1.49969921805966,6250
"22",0.5,1,0.25,10,0.1,0.25,1.5,0.504827761916546,0.983990864134821,0.223043115488023,10,0.152289220322307,0.249079081895926,1.52100648167533,6250
"23",0.5,1,0.25,10,0.1,0.25,1.5,0.412540040529074,1.00994738582861,0.313771146116161,10,0.055159036039057,0.316971114890694,1.48435363434532,6250
"24",0.5,1,0.25,10,0.1,0.25,1.5,0.46447403064308,0.959367849302689,0.271993337892593,10,0.0985504490939275,0.280406165267505,1.49148056161623,6250
"25",0.5,1,0.25,10,0.1,0.25,1.5,0.452088362547877,1.01530251331345,0.260763992104676,10,0.0842737917911567,0.291122434766489,1.47946252826683,6250
"26",0.5,1,0.25,10,0.1,0.25,1.5,0.381754873583038,0.961758432757986,0.298756098515082,10,0.0639512309064975,0.351202879176828,1.48823760157971,6250
"27",0.5,1,0.25,10,0.1,0.25,1.5,0.458017019403868,0.989829963559142,0.11538475482807,10,0.195788910329243,0.273995940169867,1.54019083879029,6250
"28",0.5,1,0.25,10,0.1,0.25,1.5,0.472947082960614,1.02524195171329,0.265626708044889,10,0.0743831286534982,0.261307032539951,1.48564646424005,6250
"29",0.5,1,0.25,10,0.1,0.25,1.5,0.49118421448251,1.02332716032094,0.163184271548414,10,0.199970826075374,0.241624441682513,1.49235376181513,6250
"30",0.5,1,0.25,10,0.1,0.25,1.5,0.535385872813572,1.00435738796788,0.213844138948469,10,0.167844326811256,0.237536645009909,1.51845147217261,6250
"31",0.5,1,0.25,10,0.1,0.25,1.5,0.453479830540422,1.08927986385536,0.136749207855987,10,0.147566410321447,0.247813024416378,1.49696836554462,6250
"32",0.5,1,0.25,10,0.1,0.25,1.5,0.525142983102278,1.00069034198978,0.301209916529439,10,0.0777463342583935,0.236892113775032,1.46920134424557,6250
"33",0.5,1,0.25,10,0.1,0.25,1.5,0.326617496062925,1.00015024403941,0.317807757511143,10,0.0443915341438661,0.379408785673542,1.50264662963397,6250
"34",0.5,1,0.25,10,0.1,0.25,1.5,0.447240281225047,0.988886922626165,0.207179697823601,10,0.138704137341273,0.281391288514072,1.52130421841709,6250
"35",0.5,1,0.25,10,0.1,0.25,1.5,0.468923563505012,0.953219169310808,0.246718107959613,10,0.0923884611813929,0.284878949318118,1.50084971393184,6250
"36",0.5,1,0.25,10,0.1,0.25,1.5,0.375894608452245,0.925925344682995,0.375504277628166,10,0.0461837096118283,0.379947759899561,1.53776985871758,6250
"37",0.5,1,0.25,10,0.1,0.25,1.5,0.5898889615791,0.969075672002913,0.253923237468142,10,0.124581342511249,0.18303385813962,1.50185828384596,6250
"38",0.5,1,0.25,10,0.1,0.25,1.5,0.513244191565873,0.879341103612129,0.395657492128569,10,0.056896889548455,0.278431386313069,1.49293002571626,6250
"39",0.5,1,0.25,10,0.1,0.25,1.5,0.496445618626847,1.00246963657245,0.167957846212392,10,0.167229428751869,0.248959822405729,1.52590883429681,6250
"40",0.5,1,0.25,10,0.1,0.25,1.5,0.403475086315695,0.957269556338045,0.304132123525395,10,0.0537874036620035,0.335990196828461,1.49443428620803,6250
"41",0.5,1,0.25,10,0.1,0.25,1.5,0.343350950228415,0.980064900024908,0.339575554052086,10,0.0455722631552622,0.377380806346966,1.49018856483648,6250
"42",0.5,1,0.25,10,0.1,0.25,1.5,0.492237203992432,0.953962348614796,0.290262172209773,10,0.0868564573551511,0.268837824783279,1.50501873356514,6250
"43",0.5,1,0.25,10,0.1,0.25,1.5,0.444376459548646,0.881378231628193,0.4431266321031,10,0.0341631822830661,0.361959967445575,1.47503778522878,6250
"44",0.5,1,0.25,10,0.1,0.25,1.5,0.490167954316785,0.973885379991539,0.322508897063526,10,0.0649451667036548,0.273696691157367,1.48310479934182,6250
"45",0.5,1,0.25,10,0.1,0.25,1.5,0.49409096043906,0.971008779622178,0.212973206000112,10,0.127003642701052,0.260124024311141,1.5201294694121,6250
"46",0.5,1,0.25,10,0.1,0.25,1.5,0.507666129478985,0.976626759779494,0.217751519691671,10,0.15118175195562,0.257497319779683,1.49403857262329,6250
"47",0.5,1,0.25,10,0.1,0.25,1.5,0.358611579570847,0.969600819867307,0.352396664547962,10,0.0653976401198553,0.368102832338155,1.51046338316248,6250
"48",0.5,1,0.25,10,0.1,0.25,1.5,0.564583563473938,0.962446886761774,0.32567548086442,10,0.0780598180073633,0.220378310911473,1.50236726460634,6250
"49",0.5,1,0.25,10,0.1,0.25,1.5,0.573176539913461,1.02096430863468,0.180726972799643,10,0.228520448024802,0.189806607977989,1.5094891536826,6250
"50",0.5,1,0.25,10,0.1,0.25,1.5,0.327959945921784,1.00071989587938,0.326946013334551,10,0.0401186532600329,0.384019447728264,1.50680816609624,6250
"51",0.5,1,0.25,10,0.1,0.25,1.5,0.518939048206816,1.111197594064,0.152327493021041,10,0.145981051290165,0.179356029718931,1.49835576647054,6250
"52",0.5,1,0.25,10,0.1,0.25,1.5,0.537253636616126,0.892256339234513,0.334898500224631,10,0.0983402638470115,0.266733707562111,1.48030193207172,6250
"53",0.5,1,0.25,10,0.1,0.25,1.5,0.424257414657156,0.878974922165683,0.385975866367607,10,0.0451269593168866,0.347098980355643,1.50018194236632,6250
"54",0.5,1,0.25,10,0.1,0.25,1.5,0.349264494542933,0.970408616577582,0.3225431816921,10,0.0514579492162357,0.377205803310055,1.49985287739912,6250
"55",0.5,1,0.25,10,0.1,0.25,1.5,0.541262908308935,0.871582304499746,0.363105996549071,10,0.0641940648554452,0.260235351709908,1.51275995078379,6250
"56",0.5,1,0.25,10,0.1,0.25,1.5,0.486404699184567,1.01222580721362,0.226858994403438,10,0.100408336140421,0.245912242849087,1.512983201642,6250
"57",0.5,1,0.25,10,0.1,0.25,1.5,0.508229791106957,0.792292536080703,0.480035138512953,10,0.0601419543558788,0.331591137409493,1.48434562665197,6250
"58",0.5,1,0.25,10,0.1,0.25,1.5,0.517616465567194,1.00440091233248,0.213164760036651,10,0.138909445573881,0.232860229255132,1.4937001555177,6250
"59",0.5,1,0.25,10,0.1,0.25,1.5,0.407883562781669,0.990256371612515,0.292191458392545,10,0.058655490796866,0.33097107439833,1.48622659477013,6250
"60",0.5,1,0.25,10,0.1,0.25,1.5,0.334468206891627,1.04390585028362,0.271354514719524,10,0.0536130679357349,0.350003726890854,1.50380056714459,6250
"61",0.5,1,0.25,10,0.1,0.25,1.5,0.515136415152972,0.885772689940769,0.220723571208691,10,0.204373125724534,0.297292579081908,1.50902179398542,6250
"62",0.5,1,0.25,10,0.1,0.25,1.5,0.341946519193554,0.946850016114441,0.341342343983975,10,0.0533705764501408,0.384273940235648,1.49285633034602,6250
"63",0.5,1,0.25,10,0.1,0.25,1.5,0.317885709482726,0.943392346496717,0.317767497369796,10,0.0483941359406745,0.406955076002165,1.49732935227165,6250
"64",0.5,1,0.25,10,0.1,0.25,1.5,0.397024397972877,1.20655341801193,0.00556664340395268,10,0.194141135133238,0.251367551311156,1.50270527252721,6250
"65",0.5,1,0.25,10,0.1,0.25,1.5,0.47596042200117,0.998024486100143,0.218844475855081,10,0.132046137281379,0.292370037362813,1.51652477194925,6250
"66",0.5,1,0.25,10,0.1,0.25,1.5,0.509502294760745,0.996373246005757,0.196499166833416,10,0.16530919610239,0.245573663590551,1.51623960427224,6250
"67",0.5,1,0.25,10,0.1,0.25,1.5,0.521304714544999,0.983658386031474,0.266581614012735,10,0.0842738877339603,0.235415788940703,1.50389758773152,6250
