"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.318646795672974,0.957501539021146,0.316381964343928,10,0.0782213997303613,0.782702914553812,2.00565589210365,0.47779517095,0.852265470965758,0.821088025486963,1000
"2",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.9319339840071,0.732664579066057,0.532619652418672,10,0.0818491334458896,0.679575637514345,1.98616732142293,0.547052899778033,0.847142129069384,0.846553693410618,1000
"3",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.243512324090094,1.36727324290534,0.017616667980974,10,0.115885401019933,0.785456139385571,1.882484115546,0.420011722320798,0.889800729766381,0.908763529770139,1000
"4",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.53471753266446,0.8380100766919,0.406942387968584,10,0.0956698771908338,0.766338894891342,1.97359292593303,0.472741581465636,0.877039709552196,0.861419357384446,1000
"5",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.931145522133777,0.813562056731945,0.349818465702054,10,0.114454283971207,0.635757576794109,1.97547286752812,0.438139143415243,0.863513423750306,0.844371861995359,1000
"6",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.759524084731632,0.913423363939712,0.388281828291304,10,0.0944634490452851,0.704212570831848,1.92123651238745,0.434333798537977,0.930664774416739,0.92874669515121,1000
"7",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.646081259981309,0.460076051363565,0.556587552504672,10,0.089469353126024,0.776719043259932,1.99900099785501,0.49023532634356,0.838091801457389,0.839636245732652,1000
"8",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.719605227191966,0.946209908664454,0.339876143809282,10,0.0957314539340555,0.702011227897583,1.98423145871928,0.46189553281261,0.862375456144071,0.8629484509994,1000
"9",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.00448086261173955,1.18043622802396,0.00408016075636965,10,0.0953149407773051,0.867916986307162,2.02109966330064,0.609233939420096,0.801533154627651,0.816367995987796,1000
"10",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.746812195043642,0.637907317693642,0.486581204401652,10,0.108178977549461,0.728515591755126,1.99119380672052,0.477472018599143,0.8550328239307,0.852389270546202,1000
"11",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.943050197642533,0.0778997101004271,0.927334650267604,10,0.0897296614542056,0.720839190676827,1.96616684835162,0.440453934426015,0.864040848746933,0.839913002841705,1000
"12",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.505955693688846,0.909156517224318,0.388607271526596,10,0.0961232898285439,0.791566768053949,1.9776343319267,0.509611473925861,0.865536883491516,0.889613951366101,1000
"13",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.717037600869285,0.0894188376402925,0.654558287501681,10,0.145805094073027,0.810571809694412,1.99834018579296,0.492199833819655,0.884549129006236,0.906541563951519,1000
"14",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.777759485202992,1.17851408139158,0.0615783459217284,10,0.130666528794487,0.69171472672203,2.16917454332783,0.638294415550925,0.76123440894542,0.782554674931662,1000
"15",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.414577073564401,0.909876888795433,0.346847632248368,10,0.0812744558503833,0.768867433154672,1.99920941106689,0.513797583970813,0.876695139395743,0.868354039680003,1000
"16",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.680917451791384,0.678254606423169,0.506512007386587,10,0.0999200194041224,0.729825353878985,1.96866476399752,0.45796313084789,0.879201720964756,0.864867406086323,1000
"17",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.858393654637818,0.706685786522709,0.45582463855451,10,0.132454960862891,0.762326621703602,1.91646268193621,0.468198908687157,0.890789114201888,0.906868590912693,1000
"18",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.356287335144755,0.917436708388725,0.262497889202698,10,0.0842624577926024,0.801698438743921,2.08512133226235,0.542786393984871,0.796433286018606,0.804759168495002,1000
"19",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.527342392784616,1.15394887437041,0.232554173319361,10,0.102924572680007,0.746247542305026,2.02739000508984,0.509381141560626,0.836263488248904,0.846272961609574,1000
"20",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.360385339555074,0.826201843385468,0.283217546054899,10,0.101199253062594,0.747917268868463,1.97375988837831,0.461863476638544,0.84563673636358,0.781111382807758,1000
"21",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.889495147027178,0.250071797730338,0.645139922504797,10,0.114515167313705,0.701521215595775,2.11982245735228,0.500461927836963,0.845348279587884,0.810887036909906,1000
"22",0.5,1,0.25,10,0.1,0.75,2,0.5,0.85,0.85,0.593779817763682,1.24788307808658,0.176586526923638,10,0.092849892966546,0.689916926050547,1.99793319229237,0.462972064354646,0.874531743739174,0.884962619416378,1000
