"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.1,0.75,2,0.647080205834939,0.766495371573703,0.36502777054143,10,0.115527259652945,0.738340897903539,2.01867222422969,2500
"2",0.5,1,0.25,10,0.1,0.75,2,0.490972957155514,0.995557853541879,0.324011810572599,10,0.0908833189858212,0.752075503393854,1.9807597348724,2500
"3",0.5,1,0.25,10,0.1,0.75,2,0.42770193242974,0.889312304276777,0.334455181670359,10,0.0974143966066266,0.782278592040443,1.98546432406884,2500
"4",0.5,1,0.25,10,0.1,0.75,2,0.539138538243387,1.23533563433513,0.000216100924045693,10,0.134149946569739,0.699794166762551,1.98843047528075,2500
"5",0.5,1,0.25,10,0.1,0.75,2,0.40593199111263,1.07393632757738,0.14469737173367,10,0.10607282503394,0.768167243046345,2.02015001247251,2500
"6",0.5,1,0.25,10,0.1,0.75,2,0.55981686222273,1.08723114461124,0.202708132384701,10,0.10414901796057,0.724431465479969,1.98807642776875,2500
"7",0.5,1,0.25,10,0.1,0.75,2,0.354661998199769,1.05035889345948,0.197333995465661,10,0.109158253278857,0.780423357921845,1.9949935365264,2500
"8",0.5,1,0.25,10,0.1,0.75,2,0.368384361547221,1.17269857620894,0.0319675024491909,10,0.110614697273977,0.762500961339887,2.02293469435227,2500
"9",0.5,1,0.25,10,0.1,0.75,2,0.482087262590023,1.00999420549898,0.216557609416449,10,0.112059753965964,0.750822116120124,1.99201423161797,2500
"10",0.5,1,0.25,10,0.1,0.75,2,0.532681918273869,0.910637153281,0.369080913271818,10,0.0924620064411492,0.754371796881987,2.00467166789742,2500
"11",0.5,1,0.25,10,0.1,0.75,2,0.432737063734553,1.1584062622087,0.13938751619303,10,0.0958849860418425,0.753240910225037,1.96731961039708,2500
"12",0.5,1,0.25,10,0.1,0.75,2,0.605632400768009,0.766637285140413,0.398998403519753,10,0.0995065687954305,0.751299066965545,2.00574461575373,2500
"13",0.5,1,0.25,10,0.1,0.75,2,0.476550558580808,1.02149619506487,0.266538947999994,10,0.0909271057628415,0.751906823305924,2.00237659280333,2500
"14",0.5,1,0.25,10,0.1,0.75,2,0.610563767790708,0.929628506619099,0.217149462912298,10,0.131728288432505,0.730987974468718,2.02305327994121,2500
"15",0.5,1,0.25,10,0.1,0.75,2,0.485702468937061,1.00473165062668,0.205712224610991,10,0.109187272450422,0.752432453155795,2.00985085136241,2500
"16",0.5,1,0.25,10,0.1,0.75,2,0.390443453503864,0.841620120466447,0.36471566350992,10,0.0944748590291689,0.799445234054277,2.00887887290905,2500
"17",0.5,1,0.25,10,0.1,0.75,2,0.45151485374353,1.20790000324692,0.237631254888963,10,0.0876020311028474,0.73818341046465,2.00231333560791,2500
"18",0.5,1,0.25,10,0.1,0.75,2,0.451900863089916,0.928848166873797,0.332914172432636,10,0.100865480928895,0.783585875077931,1.97067018654647,2500
"19",0.5,1,0.25,10,0.1,0.75,2,0.458271154648296,1.07293185733652,0.146342751489605,10,0.112474083402254,0.757210372429536,1.98487262575412,2500
"20",0.5,1,0.25,10,0.1,0.75,2,0.392382111076108,0.989894925029176,0.227651470673333,10,0.0987899108000006,0.787120068060865,1.97704380410264,2500
