"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.569859510009618,0.67900775128961,0.503755857113311,10,0.0160740982527816,0.765704716707681,0.66579823437099,6250
"2",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.42523703101983,0.755236597913913,0.417483378488484,10,0.0102896620287059,0.793523951331501,0.669152415596955,6250
"3",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.494787958632242,0.757761896365085,0.455253120075211,10,0.00940259056931033,0.777851970165054,0.665928391422311,6250
"4",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.45956271597941,1.01523939933749,0.275104275627229,10,0.0103649482036805,0.762726215193035,0.665242389734405,6250
"5",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.218418179132271,0.912124584555901,0.182327643787768,10,0.015049137460695,0.824727784498892,0.668328054020248,6250
"6",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.396238801602159,0.942400617852981,0.349919885830733,10,0.0128638627902268,0.771416815777109,0.667579297627601,6250
"7",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.400149841860914,0.833785694956831,0.359916854746848,10,0.00998471786816051,0.80823091405524,0.668460747675017,6250
"8",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.523354348388028,1.14616857326253,0.242739488318641,10,0.00720933861884427,0.729358290894602,0.671996035009713,6250
"9",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.208745401637092,1.39826994433294,0.00896323153250822,10,0.0109576770491391,0.789322791612297,0.661529760253068,6250
"10",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.427180575872326,1.08880037894795,0.233077287044144,10,0.00865782714795639,0.757297749811611,0.661946186067272,6250
"11",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.520448261285328,1.24497199493142,0.00463911601034552,10,0.00967656456615114,0.700711771118061,0.663845843531899,6250
"12",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.330505097528926,0.881157815241951,0.184512298187805,10,0.0131421369778234,0.828541595520993,0.665477261027612,6250
"13",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.629239587651704,1.1364773708653,0.0531520834328595,10,0.0106932927900693,0.661046378860406,0.663027096297791,6250
"14",0.5,1,0.25,10,0.01,0.75,0.666666666666667,1.33010079638661,0.678616391476562,0.441273517438101,10,0.00277313047741766,0.595759879969221,0.659653844472042,6250
"15",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.259308186124952,1.01328761803368,0.251875097355265,10,0.0106893119450603,0.79713023057662,0.667006279712161,6250
"16",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.518811044568082,0.644288134580944,0.518075324738823,10,0.00928229591159399,0.801417019608208,0.660753705122215,6250
"17",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.436107091241069,0.793485529689905,0.432480213558208,10,0.00955349909296033,0.808488174527473,0.667336864736828,6250
"18",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.419231266302062,0.901301106872668,0.321232843103175,10,0.0124598044973974,0.788751745421641,0.670672986518882,6250
"19",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.293452252744242,0.959538463194521,0.291364681346742,10,0.0111782539411493,0.813315670349464,0.673007570004251,6250
"20",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.579342789868416,0.963112183588332,0.340079825783947,10,0.00643914907235634,0.76410430668076,0.668715238401014,6250
"21",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.392248504112408,0.845451511862146,0.378412648022748,10,0.0111779297233961,0.781845818795076,0.66528623158605,6250
"22",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.503916574592926,0.991448229171257,0.331160117819934,10,0.0107323336764427,0.745346972851065,0.668291927203851,6250
"23",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.346117700687555,0.977585126576096,0.248441997467963,10,0.0137125887252804,0.797091991774743,0.672508210719795,6250
"24",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.459179820329391,0.724481051186838,0.452948150042096,10,0.0118356202071984,0.798854818038481,0.673982899674171,6250
"25",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.375973373973775,0.876469194056026,0.375957082091957,10,0.0115552008522203,0.780652653494472,0.669214048803384,6250
"26",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.132877003363043,1.28673424207701,0.0991983589148972,10,0.0115791709247023,0.802991376934726,0.666615192765152,6250
"27",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.359503041791743,0.951682235650774,0.33969147505982,10,0.0103840613947556,0.796560642522744,0.668673964336811,6250
"28",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.310156901654369,1.07925053036342,0.236865454005208,10,0.0112527573349833,0.79498154741762,0.666525935996835,6250
"29",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.778263957275257,0.519553645263438,0.601382945249322,10,0.00697841250294682,0.742559762355366,0.66824934958178,6250
"30",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.804895400052212,0.535367704506388,0.711565577864008,10,0.0101558559772357,0.716496563964839,0.663182545152695,6250
"31",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.793344008314123,0.429012285981848,0.66494149539491,10,0.0140878391297709,0.760228449197704,0.675637518594838,6250
"32",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.505144970939376,0.827551459552106,0.384176499003234,10,0.0119391913401215,0.765456463506245,0.663100692318822,6250
"33",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.95230821228675,0.78542156167581,0.459833428014721,10,0.00851207027355861,0.647450647654423,0.669335275274805,6250
"34",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.498535585268215,0.771328639975639,0.445089453828243,10,0.0110340081939626,0.767386969895404,0.663672667126203,6250
"35",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.651070473150795,0.28896644011968,0.643577071848625,10,0.0101825367832325,0.797821317892919,0.663101117009259,6250
"36",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.420180793056046,0.894454921725468,0.349623058827426,10,0.011328702950945,0.783003931842407,0.664945307632762,6250
"37",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.561087624966975,0.55225138872658,0.559462601201071,10,0.0123879989953419,0.779838878270164,0.668409166279106,6250
"38",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.0218573231242534,1.48477688063742,0.0210850934818826,10,0.0139152424163812,0.821693230639106,0.667072118221598,6250
"39",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.298824821211162,1.22238851436476,0.116719642065666,10,0.00980772602586119,0.773130471764697,0.66238878959702,6250
"40",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.496035793148515,0.766460248804864,0.430528414029551,10,0.0103059127572654,0.779267693032418,0.671085617895202,6250
"41",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.666323338702187,0.865527209510455,0.338527215376889,10,0.00722670508467418,0.729373795306165,0.670919330277151,6250
"42",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.683172053651831,0.553580682555995,0.569467191087266,10,0.0118272112147652,0.765478227226435,0.663661327649919,6250
"43",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.534988546114205,0.751430240269798,0.410543942864378,10,0.0118344489457256,0.785786444084432,0.667355071352594,6250
"44",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.28088008231413,1.17331602475153,0.106467834184439,10,0.00950177818017764,0.785458617764747,0.665627825954277,6250
"45",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.325163673630662,1.10461171124044,0.224558314700491,10,0.0118210110381854,0.79030482222842,0.672036474626336,6250
"46",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.880574067120142,0.998306410471507,0.291002989315183,10,0.00689068165184472,0.653954556632916,0.668781106533948,6250
"47",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.855904300448911,0.611433798968368,0.522363902687339,10,0.00737452845825571,0.728092196349014,0.671896801836532,6250
"48",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.825828763672913,0.489671471023285,0.636534407420608,10,0.00902192925066113,0.747651221070275,0.66836940594345,6250
"49",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.458880681787597,0.824132156418995,0.443709286950502,10,0.0106028704277205,0.782070328017067,0.667641337192602,6250
"50",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.690194174682082,1.02913999291309,0.125398874069457,10,0.00913065878990885,0.708751336834236,0.659530237673177,6250
"51",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.466628730264562,1.26891047822576,0.0345722303461619,10,0.0102555706665961,0.721861156362944,0.663720812271487,6250
"52",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.606990511343745,1.31978999190559,6.00390411848545e-13,10,0.00838338824317788,0.704644900467058,0.668243863125568,6250
"53",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.510147712330132,0.711222980386003,0.439916447170222,10,0.00927601049182152,0.768797056704329,0.661290154775218,6250
"54",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.408645961930271,0.908628950346763,0.31831353105033,10,0.0124467690912415,0.786033584592543,0.671289435782665,6250
"55",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.380460094735859,0.76972219834366,0.370479982956704,10,0.0114660468830258,0.80289213493647,0.661983398519999,6250
"56",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.304049154878207,0.906292823005299,0.30384119361239,10,0.0120956691827578,0.805532577021617,0.668798772222576,6250
"57",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.674925873959147,1.12605336058703,0.187441436449172,10,0.00652391557972129,0.683351904532721,0.670184679936547,6250
"58",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.493622563151921,0.979361991018283,0.299328953761912,10,0.00886063398781203,0.748745183788372,0.664421511448494,6250
"59",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.399135021718023,0.845312754323406,0.373756606238979,10,0.0123858406977627,0.801014660764491,0.666665989064482,6250
"60",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.378059419934946,0.870183978747417,0.306003755798556,10,0.0110292740403456,0.801846329774038,0.664756951154411,6250
"61",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.474777332918031,0.771970784418451,0.474124091242369,10,0.0117243163339939,0.787232551248363,0.66834700249183,6250
"62",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.767496483039344,0.479566991894548,0.614941125253941,10,0.00971610217779242,0.754283768953508,0.66565437384895,6250
"63",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.355658392896016,0.994269396410395,0.325142715158407,10,0.0139956543459714,0.793697509005665,0.669629923439287,6250
"64",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.523050992383435,1.28776403152371,0.0605499288069176,10,0.00647728318663317,0.707361257068734,0.671464400825571,6250
"65",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.206564696164377,1.1205646531132,0.176898229886586,10,0.0116654714400726,0.821998294253422,0.667105700119285,6250
"66",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.309720583911635,1.26227701312749,0.179841990439439,10,0.014434339714539,0.767493878861015,0.67076953303362,6250
"67",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.80526990522037,0.61778641300042,0.4444905093925,10,0.0101866277579629,0.706339155607847,0.662628710972275,6250
"68",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.222360404542055,1.11190529867315,0.220415184834157,10,0.0081659078273964,0.80814741621933,0.663253675782255,6250
"69",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.0930837886248219,1.16940706253807,0.0930835808960493,10,0.0132367241336674,0.821446911742548,0.662845138030536,6250
"70",0.5,1,0.25,10,0.01,0.75,0.666666666666667,1.10743583986361,0.00176894388350519,0.906915168295146,10,0.00930951832138746,0.726664981010369,0.66697786196826,6250
"71",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.302535537194316,1.00902113564266,0.301023296829453,10,0.00947429022204609,0.790888009389209,0.664681953270925,6250
"72",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.422974922762995,0.916011768435124,0.197627742423423,10,0.00861040257167122,0.784419554991682,0.670874334023958,6250
"73",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.335453052648321,0.921565481509774,0.323362727181588,10,0.0128990536637413,0.817824494672446,0.663090880870004,6250
"74",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.440724262070757,0.743011548584986,0.440691717844509,10,0.0127247472857914,0.792094030491219,0.666130745715834,6250
"75",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.432934792351854,1.00951674504105,0.227819937434304,10,0.0146220869466297,0.768277648883625,0.671444837244368,6250
"76",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.525053575819457,0.908596115845678,0.367081520649504,10,0.0128388324555393,0.764419346752107,0.669146722804599,6250
"77",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.427543705757385,0.651985259145173,0.427500071091829,10,0.0146871240068412,0.833779745978471,0.668459915895665,6250
"78",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.451473960578254,1.01061127190428,0.34689758215142,10,0.0111958094227535,0.752055337324338,0.661485083577405,6250
"79",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.45347857769971,1.20869589074865,0.0812301732342908,10,0.0100724189300478,0.752008429428771,0.669036732143994,6250
"80",0.5,1,0.25,10,0.01,0.75,0.666666666666667,0.405125906210888,1.03024206452189,0.191285828375389,10,0.0148631335624906,0.75154912959139,0.66767994131658,6250
