"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.850597989088488,0.00470789853995483,0.85047045314169,10,0.00804990066952369,0.882773716904492,1.38764045582652,0.469691802438224,0.72329548247077,0.760356839769668,2500
"2",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.228172162831108,0.726268046673735,0.21556433032861,10,0.0292278872923109,0.898058163771088,1.46124351296148,0.48262084795558,0.62235831815055,0.658239824837367,2500
"3",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.724947035073226,0.00292427748482921,0.711781282847201,10,0.0145533209824656,0.830467078346467,0.622974248791371,1.93987095974706,0.626662468211737,0.606657142822927,2500
"4",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.344542543916972,0.824823971850027,0.34417632885824,10,0.0129127776816975,0.807005236845833,1.51972621657081,0.50071756845294,0.648733440576563,0.641059525660525,2500
"5",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.457223413391673,0.757482816489256,0.44512331692596,10,0.0168823634709624,0.816436692374994,1.11503653307014,0.334000031063207,0.870972367159602,0.814191042461272,2500
"6",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,8.25373802891962e-05,1.11842528446966,8.25373756959765e-05,10,0.0141412943775369,0.975734146409535,0.572511587035202,1.69898442523004,0.500000020104712,0.442971057771502,2500
"7",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.220536459429473,0.885091308362717,0.207623482578398,10,0.00877505758784029,0.97505314810415,1.30289910574359,0.464506389511477,0.726568495614972,0.777204281655483,2500
"8",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.247779456901833,1.28897285130158,0.183124993359401,10,0.0137870236837064,0.782959148297551,1.39183067770975,0.468116960092785,0.714354760854761,0.710896589465411,2500
"9",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.872364475198915,1.25501155804136,2.20074556185737e-05,10,0.00718087672065435,0.637168070754941,1.52413657347133,0.503598155284504,0.642748450290815,0.650428368209924,2500
"10",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,1.01411393200701,0.500393587027131,0.418777034741539,10,0.00769477852722874,0.649611675390152,1.54377823491587,0.51762070051239,0.610579261618469,0.597025488876607,2500
"11",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.556152708969363,1.21725075399302,5.72681542993757e-07,10,0.00714933816499405,0.741512087055825,1.65442911553105,0.529514718062916,0.590670507017821,0.6156000598143,2500
"12",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,1.59670985698955,0.554294886061178,1.02697125283282,10,0.0219171014060275,0.559636041422008,1.47335414534532,0.449896301398233,0.730742073674007,0.820006061112779,2500
"13",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.498481516300802,0.630939320554068,0.376272816955784,10,0.01694204730008,0.862671129283964,1.43560917132759,0.480144607339525,0.695273666344781,0.728838265163677,2500
"14",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.606752593387534,0.582839093129441,0.592166878837208,10,0.0113551743085227,0.746271772917684,0.584736460509444,1.74265367213687,0.517117203127151,0.520647464282851,2500
"15",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.459892470153735,0.568310481873895,0.390096921401585,10,0.0276875296207877,0.77810840938752,1.29051882753146,0.388020727521984,0.772165809999247,0.726119414308129,2500
"16",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0,0,0,0,0,0,0,0,0,0,2500
"17",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.00550844478003736,1.41555721865003,0.00544583485146302,10,0.0104436742841829,0.904282808902786,0.592056766671179,1.7557642470731,0.511589916756256,0.465140237474047,2500
"18",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,1.06747688496678,0.026236168913351,1.06728026953113,10,0.0156466243438675,0.687339295549591,1.58291177388252,0.512097738036914,0.629446098621485,0.617683533335273,2500
"19",0.5,1,0.25,10,0.01,0.75,1.5,0.5,0.65,0.65,0.144272541812247,0.71418149705231,0.0984227928608838,10,0.0160199138657291,0.98098018665468,1.52041922738007,0.510912571252163,0.649403996292453,0.685766001452541,2500
