"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.1,0.25,2,0.480368479574728,1.00756984164754,0.225308014341738,10,0.112451250375615,0.257272479941798,1.99566289677718,6250
"2",0.5,1,0.25,10,0.1,0.25,2,0.325059093708067,0.999860234941652,0.319971568328985,10,0.0434541193692899,0.383855188291381,2.00133779939039,6250
"3",0.5,1,0.25,10,0.1,0.25,2,0.498944041287574,0.990752459317719,0.241250578143907,10,0.111139639702165,0.255898738580453,2.04279416097456,6250
"4",0.5,1,0.25,10,0.1,0.25,2,0.398109362370033,0.985775093166659,0.344638869395026,10,0.0494621273618292,0.346489296944451,1.99432143978301,6250
"5",0.5,1,0.25,10,0.1,0.25,2,0.559971818577921,0.972640659577037,0.220463883530139,10,0.17470558325684,0.226298398234782,2.05042107506518,6250
"6",0.5,1,0.25,10,0.1,0.25,2,0.394047911098255,1.01731833018686,0.305958089656664,10,0.0491483323081871,0.332475263640079,2.02656301056677,6250
"7",0.5,1,0.25,10,0.1,0.25,2,0.507862459143041,0.934765110258338,0.312100360333736,10,0.0703981212971608,0.258173748301354,1.99634076385297,6250
"8",0.5,1,0.25,10,0.1,0.25,2,0.258290294776125,1.13216697114431,0.213416348892918,10,0.0453382454299381,0.387502601842693,1.96755274826841,6250
"9",0.5,1,0.25,10,0.1,0.25,2,0.357624081279799,0.979443199123315,0.300506041617811,10,0.0511787548405038,0.364405937563488,1.99160923441843,6250
"10",0.5,1,0.25,10,0.1,0.25,2,0.506192089126769,0.950295845408023,0.167890825596547,10,0.204503291874433,0.259306959668713,2.01473296165593,6250
"11",0.5,1,0.25,10,0.1,0.25,2,0.333764898129603,1.00415153763467,0.311136172644131,10,0.0399351888011836,0.369328465179208,2.0025503591703,6250
"12",0.5,1,0.25,10,0.1,0.25,2,0.467704956003889,0.949955499784247,0.289168767577864,10,0.0750938235829809,0.289221591805176,1.98413919789415,6250
"13",0.5,1,0.25,10,0.1,0.25,2,0.368232980304045,0.944490609190694,0.355023693676016,10,0.0444733233853253,0.367204784893901,2.01363033236463,6250
"14",0.5,1,0.25,10,0.1,0.25,2,0.423953936939212,0.951096456567067,0.180315904302119,10,0.134301752022927,0.323546235791677,2.02431561935465,6250
"15",0.5,1,0.25,10,0.1,0.25,2,0.38532254124984,1.05647310606383,0.0951199957886025,10,0.177327609614286,0.319958954465038,2.02055013634795,6250
"16",0.5,1,0.25,10,0.1,0.25,2,0.499525114638199,1.04124091370689,0.211673804455984,10,0.117006267246455,0.240681954608275,1.98767157745468,6250
"17",0.5,1,0.25,10,0.1,0.25,2,0.494684439668497,1.00329665333712,0.201012665787579,10,0.133775321120091,0.255471586793047,1.98760852322856,6250
"18",0.5,1,0.25,10,0.1,0.25,2,0.508244899646728,1.01544145370263,0.250512257689636,10,0.0967432198731736,0.243147064076704,1.98633708840685,6250
"19",0.5,1,0.25,10,0.1,0.25,2,0.475410126260478,0.995627142825651,0.179952620251658,10,0.166950653964379,0.266906415959253,2.01391617754784,6250
"20",0.5,1,0.25,10,0.1,0.25,2,0.460336341646158,0.976710540794085,0.289295682579498,10,0.0645722112201966,0.278194685623664,1.97639193955057,6250
"21",0.5,1,0.25,10,0.1,0.25,2,0.468570044370205,1.00808627098402,0.279312204294483,10,0.079532313180963,0.269809987003554,1.99932569048076,6250
"22",0.5,1,0.25,10,0.1,0.25,2,0.544494537131498,0.960595678290598,0.218368253482158,10,0.172694447540098,0.233815128893001,2.00086312178981,6250
"23",0.5,1,0.25,10,0.1,0.25,2,0.42389740721154,0.942486436797949,0.308032706729936,10,0.0655225482115483,0.32240999240901,2.01819616267824,6250
"24",0.5,1,0.25,10,0.1,0.25,2,0.0838319462434196,1.31541281417156,0.083822449942147,10,0.050921092352616,0.476068001104418,2.04140203889524,6250
"25",0.5,1,0.25,10,0.1,0.25,2,0.369820519878985,1.00331791018041,0.304644870044045,10,0.0565286833122335,0.350217222860842,2.00849899053269,6250
"26",0.5,1,0.25,10,0.1,0.25,2,0.512341275807957,1.00309559174135,0.202850373908911,10,0.154783165220076,0.242645691888903,2.0168782784407,6250
"27",0.5,1,0.25,10,0.1,0.25,2,0.376687402115298,0.94793535220436,0.347755415970166,10,0.0481138804751592,0.360138399789031,1.97786758156826,6250
"28",0.5,1,0.25,10,0.1,0.25,2,0.366367064365964,0.942880435117482,0.357375104672773,10,0.0425213718909196,0.377850407676745,2.00294879565917,6250
"29",0.5,1,0.25,10,0.1,0.25,2,0.30353744251202,1.04726646415125,0.299019270090205,10,0.0402340071182065,0.390995620005665,1.99942965153711,6250
"30",0.5,1,0.25,10,0.1,0.25,2,0.32884205952354,0.987902959993647,0.32872335779923,10,0.042850495210797,0.389333881031722,1.98308443157251,6250
"31",0.5,1,0.25,10,0.1,0.25,2,0.444448314341032,0.989687682984515,0.279711624538635,10,0.0703988313709141,0.308519875383339,2.00374884356624,6250
"32",0.5,1,0.25,10,0.1,0.25,2,0.421340277438029,1.10358914467666,0.184009398227964,10,0.0884412462575548,0.278980068999981,1.94853676827593,6250
"33",0.5,1,0.25,10,0.1,0.25,2,0.518225503233374,0.914824896745196,0.330839855060624,10,0.0675595290322617,0.254642256978134,2.00500593500492,6250
"34",0.5,1,0.25,10,0.1,0.25,2,0.520899288965586,0.971797529391606,0.246070385894986,10,0.112873225865941,0.250660712726631,1.99518318042133,6250
"35",0.5,1,0.25,10,0.1,0.25,2,0.5343403527728,1.01676382361154,0.205650735452232,10,0.155210852169501,0.217747581275003,2.01393503026786,6250
"36",0.5,1,0.25,10,0.1,0.25,2,0.343546941347685,0.962910344621173,0.338736053161077,10,0.0469037675525089,0.388329695386069,1.97513041397267,6250
"37",0.5,1,0.25,10,0.1,0.25,2,0.519502834757234,1.01841857961044,0.207210089090786,10,0.151582314439583,0.233397512478704,2.00398143010009,6250
"38",0.5,1,0.25,10,0.1,0.25,2,0.316482407713125,0.993921651087005,0.311792967488849,10,0.0469187473910516,0.391380035011509,1.99670976461798,6250
"39",0.5,1,0.25,10,0.1,0.25,2,0.31591921831799,1.03074033065138,0.296195608357717,10,0.046437230326528,0.401192515313659,1.94347753483087,6250
"40",0.5,1,0.25,10,0.1,0.25,2,0.483924492978384,0.918708928953286,0.24973791552679,10,0.121655641165712,0.282794115255662,2.02847797885657,6250
"41",0.5,1,0.25,10,0.1,0.25,2,0.425876953413962,1.06575065539887,0.2245415562041,10,0.0723710487451954,0.28307114859485,2.01823593528138,6250
"42",0.5,1,0.25,10,0.1,0.25,2,0.503001442711439,0.959275015284266,0.307434521499188,10,0.073082521949631,0.25491088441858,1.98399009230223,6250
"43",0.5,1,0.25,10,0.1,0.25,2,0.340466727084512,1.03405717628573,0.245617684445172,10,0.0601213930412368,0.354483155991129,2.0107176256299,6250
"44",0.5,1,0.25,10,0.1,0.25,2,0.510223190059886,0.969951859084455,0.212654046690209,10,0.173856441230692,0.244259826687918,2.03642356640612,6250
"45",0.5,1,0.25,10,0.1,0.25,2,0.383363954042531,0.987279715510136,0.312156141335867,10,0.049182849288402,0.341054937067468,1.96638013652735,6250
"46",0.5,1,0.25,10,0.1,0.25,2,0.613051127924227,0.789438756470317,0.350215320632489,10,0.140551367545297,0.259757544174059,1.96640807808196,6250
"47",0.5,1,0.25,10,0.1,0.25,2,0.431469336603138,0.937849415588657,0.368215978559002,10,0.0517513191163142,0.323474871584133,1.97423362734848,6250
"48",0.5,1,0.25,10,0.1,0.25,2,0.490724369354151,0.965912739556347,0.257115765767893,10,0.102021585931488,0.275572374810975,1.99870819583492,6250
"49",0.5,1,0.25,10,0.1,0.25,2,0.413626212089905,1.01629633095784,0.29338794237632,10,0.0614975741327727,0.310743656324466,1.98985305543922,6250
"50",0.5,1,0.25,10,0.1,0.25,2,0.376852153429873,0.94549637781003,0.312791991835873,10,0.0570609338019761,0.358114480910614,2.00748203474161,6250
"51",0.5,1,0.25,10,0.1,0.25,2,0.553131550688638,0.959496647548222,0.25320701458698,10,0.13431802816682,0.217107064900226,2.034656180458,6250
"52",0.5,1,0.25,10,0.1,0.25,2,0.509980194424985,0.992387703676216,0.293711761635423,10,0.0756222527955172,0.245620873892544,1.97967985403129,6250
"53",0.5,1,0.25,10,0.1,0.25,2,0.454197505353228,1.07706698481624,0.114866906153657,10,0.166119119938832,0.251798930218959,2.04975634236001,6250
"54",0.5,1,0.25,10,0.1,0.25,2,0.330669321189028,0.985301268015878,0.329017117311283,10,0.0476254941383589,0.375112458377042,1.99681077652161,6250
"55",0.5,1,0.25,10,0.1,0.25,2,0.343408802621535,1.01552876046995,0.340183548061084,10,0.0417213889907553,0.373061690960539,1.98947461901557,6250
"56",0.5,1,0.25,10,0.1,0.25,2,0.53216601167238,0.927590479515469,0.333191903254699,10,0.0699533750893491,0.24955987770168,1.98280982830772,6250
"57",0.5,1,0.25,10,0.1,0.25,2,0.5125536811124,0.977836171467844,0.23315262259744,10,0.12502747231811,0.250214724231664,2.00267218077269,6250
"58",0.5,1,0.25,10,0.1,0.25,2,0.399462288211652,1.0949646627262,0.0603531966711429,10,0.196886825001553,0.290982874252789,1.9891791741661,6250
"59",0.5,1,0.25,10,0.1,0.25,2,0.586096959018509,1.01741972133609,0.268099534303504,10,0.118705385585575,0.172784803656966,2.02620843571493,6250
"60",0.5,1,0.25,10,0.1,0.25,2,0.387947640518559,1.00441102208028,0.324629671656556,10,0.0469464089171941,0.333899074606414,1.9944635939492,6250
"61",0.5,1,0.25,10,0.1,0.25,2,0.499407485387335,0.979598803292116,0.253954229010627,10,0.111510567022719,0.254867915929642,1.98498725689323,6250
"62",0.5,1,0.25,10,0.1,0.25,2,0.48954801419614,1.0127758535288,0.192217895648165,10,0.138458271263574,0.248335696241509,2.0031200173558,6250
"63",0.5,1,0.25,10,0.1,0.25,2,0.290599342941112,1.04364021839743,0.290571127913527,10,0.0421381896653078,0.382679848092247,1.98880993677508,6250
"64",0.5,1,0.25,10,0.1,0.25,2,0.412116362427795,0.991311945422231,0.304008608937477,10,0.0537695934736885,0.319370754730806,1.97417722344972,6250
"65",0.5,1,0.25,10,0.1,0.25,2,0.0695393451793715,1.36007841793033,0.0692876204624313,10,0.0444617778781792,0.46861513773849,1.94702926139892,6250
"66",0.5,1,0.25,10,0.1,0.25,2,0.364419133374169,0.98567258781252,0.359900854413824,10,0.0417714266486747,0.360516723229811,1.9921697569742,6250
"67",0.5,1,0.25,10,0.1,0.25,2,0.334982216116815,0.980970403892478,0.334313651954917,10,0.044955412690033,0.380990833749706,2.01100265997122,6250
"68",0.5,1,0.25,10,0.1,0.25,2,0.485407808811928,0.938104664426702,0.331280919287362,10,0.0695578847522179,0.282284045287029,2.0048873716447,6250
"69",0.5,1,0.25,10,0.1,0.25,2,0.496080174126652,0.920455619782353,0.202847599408183,10,0.170389870400888,0.282879197291212,2.00664245555289,6250
"70",0.5,1,0.25,10,0.1,0.25,2,0.476047583627238,1.01263953619407,0.192200804266017,10,0.143114003647074,0.260008027314066,2.01155851485128,6250
"71",0.5,1,0.25,10,0.1,0.25,2,0.473091028070056,0.989819513279035,0.29754023092113,10,0.0691759566372243,0.272364875724422,1.98246315280002,6250
"72",0.5,1,0.25,10,0.1,0.25,2,0.325553567455318,1.01116489723412,0.32301005676457,10,0.038770339333127,0.383371744584356,2.00038080103391,6250
"73",0.5,1,0.25,10,0.1,0.25,2,0.352884231828555,0.95708785959373,0.320207043826553,10,0.0523602286913151,0.370114677663229,2.01111543818074,6250
"74",0.5,1,0.25,10,0.1,0.25,2,0.343670000846356,0.968903978788134,0.32256474252704,10,0.0439319620374507,0.37438477174164,2.00302963105651,6250
"75",0.5,1,0.25,10,0.1,0.25,2,0.461555197991707,0.967459937649503,0.255786947135019,10,0.0893927816361652,0.280856707638297,2.00071009965553,6250
"76",0.5,1,0.25,10,0.1,0.25,2,0.394251618296998,0.989234081047711,0.32653902961831,10,0.0544802298758953,0.338831975135254,1.95708973720281,6250
"77",0.5,1,0.25,10,0.1,0.25,2,0.34439986828369,1.12227029544067,0.0561881319396532,10,0.164564871716943,0.319333683197251,2.00942002203901,6250
"78",0.5,1,0.25,10,0.1,0.25,2,0.333095252947533,0.978758316078861,0.33119556224583,10,0.0464563747535655,0.379019355855558,2.00195611114559,6250
"79",0.5,1,0.25,10,0.1,0.25,2,0.552291029850608,1.04384449123479,0.216424811224823,10,0.151455273252227,0.189545607219536,1.99416266472155,6250
"80",0.5,1,0.25,10,0.1,0.25,2,0.514129189017203,0.963027254797293,0.230196308045274,10,0.131430863510614,0.255255969768606,2.0107698665346,6250
"81",0.5,1,0.25,10,0.1,0.25,2,0.507355046402731,1.02376914792341,0.194726331088483,10,0.147666201916533,0.233166318327304,2.00455825263171,6250
"82",0.5,1,0.25,10,0.1,0.25,2,0.567285476092352,0.909863209536702,0.197567086847076,10,0.227223202308318,0.238203679979284,2.02174799222607,6250
