"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.01,0.75,1.5,0.433512287118279,1.06469082438635,0.284316515050446,10,0.0140091559765908,0.74228709268446,1.49796492480829,1000
"2",0.5,1,0.25,10,0.01,0.75,1.5,0.415101344300034,1.1388424735546,0.141435483315455,10,0.0063881490384911,0.817237770145468,1.51092578814929,1000
"3",0.5,1,0.25,10,0.01,0.75,1.5,0.628925084063516,0.998323279298214,0.14629287960237,10,0.00914296490398705,0.681958808962032,1.54911669032856,1000
"4",0.5,1,0.25,10,0.01,0.75,1.5,0.345939140475487,0.812845919314724,0.291031965344821,10,0.0156078385394377,0.818100380567348,1.49993434571213,1000
"5",0.5,1,0.25,10,0.01,0.75,1.5,0.492344501214867,0.906213471224365,0.326650946389524,10,0.010389413592495,0.768724870059187,1.49454465126436,1000
"6",0.5,1,0.25,10,0.01,0.75,1.5,0.357828317295173,0.964840408372383,0.16663140004287,10,0.0136413075315326,0.790943559206867,1.49795910568842,1000
"7",0.5,1,0.25,10,0.01,0.75,1.5,0.474438644990086,1.3666551913868,5.43384021163464e-05,10,0.00740956028661811,0.744533717368004,1.49582507462088,1000
"8",0.5,1,0.25,10,0.01,0.75,1.5,0.290043242542121,1.25906477866664,0.0510706444386203,10,0.0113042460555846,0.764434903140425,1.49739861547163,1000
"9",0.5,1,0.25,10,0.01,0.75,1.5,0.437399033999394,1.24595412219868,0.0210769857218583,10,0.00752997129417193,0.778238960364993,1.52596026951098,1000
"10",0.5,1,0.25,10,0.01,0.75,1.5,0.567738491647239,0.836189297582849,0.388356204388308,10,0.0122544796311632,0.731414525713362,1.48434450037387,1000
"11",0.5,1,0.25,10,0.01,0.75,1.5,0.481607359257957,0.77577040233112,0.410003289089235,10,0.0145558738357174,0.764444502631182,1.51408592136441,1000
"12",0.5,1,0.25,10,0.01,0.75,1.5,0.470165954790277,1.1694916125429,0.133307180814046,10,0.0116620518342523,0.719289333318737,1.52123791315582,1000
"13",0.5,1,0.25,10,0.01,0.75,1.5,0.406127286207353,1.01633035210747,0.158565552211469,10,0.00990055938352877,0.797447074459483,1.51785030617961,1000
"14",0.5,1,0.25,10,0.01,0.75,1.5,0.514794139502396,0.746642650974104,0.401610304157854,10,0.0110083088062723,0.758978085757588,1.54198752767625,1000
"15",0.5,1,0.25,10,0.01,0.75,1.5,0.301975976033196,0.986793059217728,0.271933580950379,10,0.0166122869317201,0.776464350312009,1.51833544804133,1000
"16",0.5,1,0.25,10,0.01,0.75,1.5,0.163926613982573,1.21477539577903,4.26154601185232e-07,10,0.0166392052839038,0.800663593108156,1.49765283964993,1000
"17",0.5,1,0.25,10,0.01,0.75,1.5,0.548199812788216,0.801070958778767,0.377779325886899,10,0.00937679996188249,0.775801736211677,1.4906115861994,1000
