"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.832040409427969,0.726659868406401,0.313973965540229,10,10.5350972147144,0.051789731617912,1.47216745184219,0.656061120369252,0.802171363824053,0.775179487092031,1000
"2",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.695716949063831,0.939876979838695,0.236486579743275,10,17.5413855683061,0.110072625954368,1.57591703843138,0.735451301545454,0.815766224865442,0.747588870253678,1000
"3",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.71039510617026,0.948785061824456,0.151967301892539,10,6.20055613578157,0.00214042696671084,1.51308988405862,0.634815335924739,0.702635681416683,0.653195104000205,1000
"4",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.810860229280002,0.865591378904929,0.32829993449967,10,387.550367737982,0.0175035664243848,1.23375781475332,0.774567947603236,0.877481227891038,0.813637706716344,1000
"5",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.588650096843395,0.862900979851825,0.284072679354799,10,0.0178670917555874,0.204538614465294,0.955040584286472,2.47098819825674,0.798792630687184,0.752235752251559,1000
"6",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.820760314778638,0.877164929155449,0.291400361571701,10,66.6446300275445,0.0369912376942697,1.20370085821989,2.21452160313187,0.9885832121671,0.926020746788352,1000
"7",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.405174484858528,1.27477705539475,0.135273666915273,10,0.00937250902685278,0.241139430695845,1.06095356576867,3.3719802915543,0.91374709270485,0.879087702043925,1000
"8",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.814784695797791,0.885581827493156,0.337649548785705,10,22.6495658055129,0.0507556743652952,1.30724381049811,0.655259166731816,0.924975841933,0.867806846020818,1000
"9",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.775204289345909,0.771621797836921,0.327413117302621,10,2.40046094435001,0.0384631557495919,1.19781139162661,0.471912651061588,0.951521634849965,0.904131823956625,1000
"10",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.785231631175028,0.9664585676863,0.207833021962375,10,31.8616249779438,0.0564860122101169,1.33056740164567,0.639327727366561,0.899660653183413,0.867167948188068,1000
"11",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.755432121928439,0.737050854771783,0.302676770490466,10,6.34720182182257,0.133609254467001,1.56828198516349,0.672633318549799,0.897774604926282,0.893335683974862,1000
"12",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.556586288460829,0.755062452523454,0.398614849959764,10,0.0106025722472235,0.292291893259999,0.865041849528495,1.82813470135077,0.567310748985028,0.539112969179918,1000
"13",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.602386837351161,0.910536972906671,0.112154356410303,10,6.71605083667997,0.183915531194477,1.91837026826425,0.766178759304825,0.712350976987583,0.685629993688632,1000
"14",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.721210565146293,0.935919866761011,0.250622703480591,10,11.0253242167972,0.103138149888202,1.46913662379011,0.755420813336223,0.845028468698656,0.812167623695687,1000
"15",0.5,1,0.25,10,0.01,0.25,1.5,0.75,0.65,0.65,0.684751827232078,0.886906995335385,0.253138010238931,10,5.38083096103757,0.108210301604413,1.45363942659406,0.698537592049793,0.88813753295578,0.885538433056448,1000
