"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.834708310264051,0.396571926387323,0.671694578730481,10,0.00695938476649789,0.731813524714104,3.33079945804287,0.929676330531038,0.713769736260833,0.705883585880216,2500
"2",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.387554948069584,0.882152955476767,0.371273234316983,10,0.0125597365034217,0.790872378518758,2.96203988456264,0.734999457580125,0.856078058626859,0.853938097250635,2500
"3",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.301524696157395,0.820176450004071,0.297348688700485,10,0.0181677260939324,0.73505768336738,3.06563851864832,0.552324413065457,0.868279637771906,0.801061096893983,2500
"4",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.20872233482235,1.12727383681634,0.169488753862587,10,0.0143553030990843,0.813266817664887,3.04375081389484,0.778799689746099,0.833268392776592,0.838212270914832,2500
"5",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.370237884636919,1.16380469430545,0.149823570016824,10,0.0114002057893729,0.798433541883181,2.97409875236023,0.71589544735879,0.857499327621934,0.88373700808371,2500
"6",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.975075159637361,0.0951490647344119,0.711869641760812,10,0.0124220771444565,0.742573752269003,2.76908780501272,0.579191942716911,0.930742147657211,0.934103256978366,2500
"7",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.0647232595566297,1.14077062744335,0.0644368646500904,10,0.0433554683009296,0.870735598122568,2.60818989757598,0.577201921046409,0.935220201356196,0.957297931830992,2500
"8",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.472977249158998,0.983645621683932,0.254285708213794,10,0.0100054529902237,0.756692120000671,2.80101562778836,0.610740917485804,0.916022168446725,0.907523104511873,2500
"9",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.392966387878289,0.894546143364083,0.363477734927548,10,0.0195667360435872,0.803944537899258,2.78247300002601,0.581479141822737,0.938582770872823,0.954114816359205,2500
"10",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.0262666960692104,1.3230947695055,0.0261603177330532,10,0.0276376937423985,0.815691285674155,3.03221760358652,0.910324167966363,0.828244668351526,0.829071196037637,2500
"11",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.856170569068142,0.0348708562227136,0.799944768940025,10,0.0136907737254789,0.789454527642745,2.83881484294898,0.433278423651336,0.915821032548339,0.900855297755144,2500
"12",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.237820861606208,1.00247930141993,0.218922501255793,10,0.0142090600144062,0.797499191559557,2.92953792930314,0.674679617295396,0.876300551951411,0.855949842398838,2500
"13",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.442800451377684,1.15534655457518,0.157908358736232,10,0.0106913459788253,0.747628095171286,2.87263442692564,0.769402285035768,0.848805011998401,0.842621770881782,2500
"14",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.776473520011174,0.208846024979342,0.776008548261908,10,0.0132584278716973,0.760399233487964,3.13003643346771,0.861648006111255,0.782462339208864,0.781127767666301,2500
"15",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.211552654795398,1.19935712336444,0.208726341251916,10,0.0143661462647245,0.803508640659716,3.12838936640385,0.764181150292441,0.84284870386247,0.853979457069811,2500
"16",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.116671730383147,1.13263655244846,0.116071029981899,10,0.0169948947524233,0.818249005524653,2.92587104545321,0.68910838781632,0.852768761602522,0.838114424250404,2500
"17",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.409750300340756,0.885228489435472,0.326320939376802,10,0.0119210938943246,0.773178895505151,3.10103199257283,0.788243305021335,0.812627963757774,0.797091328368734,2500
"18",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.290483114896554,1.22979077132451,0.0751524264854392,10,0.0165786343180825,0.774445698754952,2.78021800080615,0.66891561820323,0.898321027952614,0.895358147554261,2500
"19",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.40143889720143,0.78452013995048,0.382475581432488,10,0.0120135888012185,0.784609203041706,3.0268080160585,0.718975205740586,0.837403237964089,0.814978150746791,2500
"20",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.101680547847232,1.21854935030333,0.083275582767424,10,0.0156967051107661,0.861083879664711,2.99136791217082,0.708699620254723,0.875603794527303,0.901192815352504,2500
"21",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.564067700316031,0.693039287608069,0.467518277147495,10,0.0151042933890494,0.772901937121824,2.91665659907633,0.535187311339228,0.937561909771214,0.923101010870666,2500
"22",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.487734430882073,0.931697424046587,0.248365669925199,10,0.0119606041945258,0.8028100602951,3.00234517356847,0.719173849981795,0.851379092488203,0.888682677905719,2500
"23",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.063688364611237,1.23870917915545,0.0476426841241442,10,0.0187521947423702,0.811352257736808,2.90684581782316,0.705783143024298,0.866681839824216,0.856661480226678,2500
"24",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.26496549515841,0.571593001746166,0.191047196160979,10,0.0804828868682558,0.852035311625232,2.90798305363493,1.02515009910544,0.76988898455012,0.756730727278172,2500
"25",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.533812586723764,0.572095694098879,0.521963821932038,10,0.0133792671365144,0.772490748781455,2.91324573377005,0.676617633684979,0.871949916849128,0.846712849049177,2500
"26",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.00388467694265081,0.856346211173741,0.00385723283888972,10,0.0892992341851173,0.931547861067316,2.82067821008027,0.659119461147853,0.881685918262458,0.903688649324502,2500
"27",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.608476640914022,0.71054640070804,0.469567733374385,10,0.00905749849717806,0.761798818339379,3.02594603949248,0.882273802409805,0.799312837345256,0.810806112389738,2500
"28",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.0444873357733656,1.41152745168816,0.0197386273701545,10,0.0180577873814039,0.845820747454537,2.67870579092815,0.658303955293844,0.897338707832116,0.903763285276759,2500
"29",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.896883813609698,0.622495447515139,0.518911949236174,10,0.00713102355109048,0.690969923165859,2.92499749054743,0.663298231077271,0.881828022122609,0.877201675241167,2500
"30",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,0.850973713871564,0.0383590857760923,0.805142873628144,10,0.0136094608772437,0.794339799427503,2.83978536221444,0.686222320198163,0.89968602257388,0.913409764508712,2500
"31",0.5,1,0.25,10,0.01,0.75,3,0.75,0.85,0.85,1.09388223178441,0.149365325018551,0.783938380214294,10,0.00915366011172513,0.695827246606983,3.27395224828694,0.96425396438456,0.730453573167167,0.732576843941126,2500
