"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.5,1,0.25,10,0.1,0.75,0.5,0.62727910298099,1.16067312131865,0.108526286749803,10,0.179456328903323,0.656851705404914,0.510681861051867,1000
"2",0.5,1,0.25,10,0.1,0.75,0.5,0.575128666926689,0.883589490395536,0.528512520988893,10,0.113979996506285,0.70422436417337,0.489755322278584,1000
"3",0.5,1,0.25,10,0.1,0.75,0.5,0.538216589857232,0.674766751200013,0.0215931998718577,10,0.14833385304106,0.730745663902512,0.514721075717572,1000
"4",0.5,1,0.25,10,0.1,0.75,0.5,0.943795994168943,0.880944269635313,0.207767191946193,10,0.112346588461381,0.695301676283636,0.498247286487002,1000
"5",0.5,1,0.25,10,0.1,0.75,0.5,0.959120681661859,0.450419536087742,0.738716489639435,10,0.100710780046795,0.733100427750091,0.500387662303159,1000
"6",0.5,1,0.25,10,0.1,0.75,0.5,0.423770042354753,1.2926398069147,0.338751395060666,10,0.0849910939388632,0.73061714834344,0.508729583207923,1000
"7",0.5,1,0.25,10,0.1,0.75,0.5,0.679409409442471,0.657619033944894,0.466120132548976,10,0.0816740752897843,0.775655374729813,0.51251074181205,1000
"8",0.5,1,0.25,10,0.1,0.75,0.5,0.381528817611724,1.37046494849028,0.319575696797877,10,0.0835035145555859,0.751052641626551,0.494408254459884,1000
"9",0.5,1,0.25,10,0.1,0.75,0.5,0.799114904426657,0.642048284664291,0.716653751170732,10,0.0900566046297406,0.659701434418436,0.488539376483234,1000
"10",0.5,1,0.25,10,0.1,0.75,0.5,0.570649301510926,0.852205731486224,0.18403043893714,10,0.103170825999674,0.756062232786282,0.494187350617583,1000
"11",0.5,1,0.25,10,0.1,0.75,0.5,0.318399182895728,0.785853806956999,0.2830289476584,10,0.0769165476406778,0.809220572113144,0.497389305701167,1000
"12",0.5,1,0.25,10,0.1,0.75,0.5,0.582249407603541,0.91366814358349,0.0859057911452004,10,0.105446325439009,0.766793765382426,0.518826028009823,1000
"13",0.5,1,0.25,10,0.1,0.75,0.5,0.79007160854879,1.29209032232688,0.788845336671639,10,0.0447727582604125,0.623267172426859,0.498424227744197,1000
"14",0.5,1,0.25,10,0.1,0.75,0.5,0.911454732334817,0.77019745851331,0.882732117115021,10,0.0972115278811891,0.69327024023768,0.498364489101768,1000
"15",0.5,1,0.25,10,0.1,0.75,0.5,0.723253518627052,0.721177047643369,0.175179204282876,10,0.083692355203046,0.77814460087499,0.500919336371058,1000
"16",0.5,1,0.25,10,0.1,0.75,0.5,0.426427720662521,1.10963604548195,0.138479666140809,10,0.11547123452553,0.639759675324838,0.49638565276881,1000
"17",0.5,1,0.25,10,0.1,0.75,0.5,0.966570081549223,0.394965308067558,0.587370770639658,10,0.104483365344797,0.630482355183486,0.500603153012897,1000
"18",0.5,1,0.25,10,0.1,0.75,0.5,0.17485920918023,1.42526021378047,4.90868642929503e-10,10,0.105176008108892,0.784972141192466,0.503114025677537,1000
"19",0.5,1,0.25,10,0.1,0.75,0.5,0.204352237223539,1.42277105187806,0.171223486713699,10,0.0849567118099266,0.746484285828324,0.495389697362363,1000
"20",0.5,1,0.25,10,0.1,0.75,0.5,0.458496993741011,1.23820093402364,0.196025015235653,10,0.0836746697685547,0.731320564190113,0.500154673058363,1000
"21",0.5,1,0.25,10,0.1,0.75,0.5,0.263986007941465,1.10285494674483,5.19467503158712e-05,10,0.066359051304982,0.850130074554349,0.510712154359908,1000
"22",0.5,1,0.25,10,0.1,0.75,0.5,0.346237195159307,1.13570665581555,0.298840905793826,10,0.0718690814179261,0.77914552532357,0.497851036175961,1000
"23",0.5,1,0.25,10,0.1,0.75,0.5,0.268153164772365,1.17721668010396,0.00147563456563615,10,0.121356905290019,0.783188370510477,0.494026745843663,1000
"24",0.5,1,0.25,10,0.1,0.75,0.5,0.694177424473376,0.690667164488033,0.396126433984039,10,0.101347510779189,0.752827355235907,0.499255015606813,1000
"25",0.5,1,0.25,10,0.1,0.75,0.5,0.179152295005772,1.62686813788954,0.177514919560298,10,0.0867641152244166,0.782475756914121,0.508317756896566,1000
"26",0.5,1,0.25,10,0.1,0.75,0.5,0.898514367874212,0.0149514921050541,0.652360966184198,10,0.073243667490822,0.794351784865174,0.502317425326977,1000
