"","ABratio","baseline[1]","baseline[2]","baseline[3]","baseline[4]","beta","k"
"72",0.922206512485714,-9.55118647723158,5.72227339115877,0.244507125822981,64.0102809023607,1.09439840905029,1.53129210876837
"73",0.921677956321895,-9.59295668767249,5.71522197328684,0.250808913286403,65.3605866932097,1.07252948905277,1.51622251802449
"74",0.913279586553878,-9.59295668767249,5.70657288949237,0.254423362910354,60.3064295824106,1.06339195885603,1.51701854171001
"75",0.920529047407996,-9.62220819701715,5.68693691249107,0.259545254772088,59.4758709838441,1.06532557127158,1.5186259217483
"76",0.920529047407996,-9.62507936253622,5.72963078161258,0.261996454811872,59.4758709838441,1.0779099130066,1.52066315966063
"77",0.916289142215129,-9.70716169047077,5.72963078161258,0.267039711066943,63.8821554214743,1.08173388065346,1.52304923563685
"78",0.924704638064354,-9.71635490971705,5.70011851029322,0.265739166243895,63.8468078496584,1.08691327617757,1.52526623170313
"79",0.924704638064354,-9.73764578884761,5.70011851029322,0.268199189734553,63.8468078496584,1.08564029380715,1.53077285538589
"80",0.925428625134423,-9.70244252473466,5.69715942567576,0.258627953544439,63.8468078496584,1.07996693466903,1.52514653888713
"81",0.921752531823694,-9.67966961475563,5.70516924710141,0.261835263632932,64.2719615663401,1.08349083881968,1.52823689916306
"82",0.921866081750941,-9.66674354439359,5.75864992677166,0.256173690876195,62.7444839806486,1.08024243286872,1.52972605586374
"83",0.918845956475251,-9.61399951112759,5.72493939581395,0.258762514781051,61.6293528724521,1.1039943831099,1.53095963426187
"84",0.916274955472235,-9.62079927572813,5.72493939581395,0.258762514781051,61.6293528724521,1.10224519197503,1.53583849797346
"85",0.921644882626086,-9.60176052077553,5.76442117108405,0.249209428182011,60.3583346713032,1.09184771494621,1.52957523632638
"86",0.92239836649971,-9.71441852544153,5.76442117108405,0.255037440322942,61.6146993901496,1.08106704130601,1.52604550335076
"87",0.924718865089428,-9.70374194004578,5.74649221564227,0.26049653000454,63.8656750773151,1.08106704130601,1.5283908559671
"88",0.91815482291503,-9.69571133322301,5.74566065450344,0.258180888632576,64.3522101171997,1.08479877331695,1.5288025617739
"89",0.921291474155457,-9.67280212586671,5.74829044850194,0.256805672918835,60.6935007240599,1.08479877331695,1.52409499888921
"90",0.923227210303513,-9.68388561668672,5.74723760079283,0.261031319018335,59.632867465843,1.07344477373642,1.52121735255996
"91",0.923227210303513,-9.71033200847917,5.73334254131836,0.261031319018335,63.8074655951689,1.07326280103649,1.52843762669703
"92",0.923248791784647,-9.7333265074938,5.73334254131836,0.271728144679395,60.251386565217,1.08110746873332,1.52843762669703
"93",0.923205003323519,-9.6940044284239,5.75876913130213,0.263471943753233,62.9922322586305,1.07878117285196,1.52202420839361
"94",0.923205003323519,-9.74592755296808,5.80307834088877,0.260643907348314,62.9922322586305,1.06857685217505,1.51913513817841
"95",0.921899212687295,-9.79110479162381,5.85282792812955,0.25857389618595,62.2378455865936,1.06857685217505,1.52237925097524
"96",0.924226398151469,-9.79432000251114,5.83204204954534,0.260236824470079,63.8536418492623,1.09320204257927,1.52590736079513
"97",0.921513160134307,-9.80261877983696,5.82121344183671,0.265178895855813,61.5628166013834,1.09063989026621,1.52623911106549
"98",0.924050235925463,-9.81320015756337,5.81069499353642,0.266449293654141,61.8706259370825,1.10313610293084,1.53364673662357
"99",0.925920899252038,-9.80666794434344,5.80341949429368,0.266449293654141,62.9713620270837,1.09739615372242,1.53593816706354
"100",0.921846106567962,-9.80666794434344,5.7912966018475,0.266449293654141,60.8665173246999,1.08434125134976,1.53464021634895
"101",0.915317294289437,-9.76952709002535,5.78021332649948,0.267656338682091,60.8665173246999,1.0722186865063,1.53287133798387
"102",0.920848331495255,-9.75026966202949,5.75506368242642,0.277755966054916,59.1063664454297,1.06885288470898,1.52637536075854
"103",0.92244787229344,-9.8457478540876,5.79706541635635,0.277755966054916,62.6261584835387,1.08739768041074,1.52942570359958
"104",0.923737066347495,-9.82425940201368,5.79969719997094,0.274714781701315,61.282259589867,1.09177016998732,1.53104988656877
"105",0.922399574811494,-9.80705331896105,5.68704492252918,0.282159120410428,62.9766855330844,1.09177016998732,1.53104988656877
"106",0.922146700663994,-9.84809677258436,5.72839567942554,0.283656028083347,57.3440226462436,1.09994631397438,1.53878174676422
"107",0.929632044050095,-9.80401872405859,5.73324728453406,0.283637166364666,62.6361565615778,1.09981388699436,1.53487583984024
"108",0.919664754656185,-9.82759936854424,5.72791563479067,0.290203535871871,60.7799143229899,1.07095032459922,1.52370396603215
"109",0.923271104335981,-9.82691589386746,5.67531323438201,0.290203535871871,59.7400938652191,1.07009059102524,1.52216124091357
"110",0.921437034844045,-9.8257959543863,5.65266665389199,0.29337289200578,59.3540761413133,1.05490342120664,1.52021994090065
"111",0.921857160235326,-9.90245800100284,5.7297179436132,0.294365120874496,57.3524846217276,1.08094567714835,1.52338754583616
"112",0.916947807934229,-9.90993574848963,5.75555696577849,0.295453405141658,61.3599697134584,1.08107091999293,1.52338754583616
"113",0.926773339625738,-9.97646375096558,5.82204717577369,0.295453405141658,61.8183783349293,1.06287455081597,1.52188786755622
"114",0.926773339625738,-10.0022640537787,5.82294969860249,0.2886848303654,60.7525818953543,1.07225369873799,1.52556120096382
"115",0.92880388840033,-10.0386322508581,5.89450270505417,0.292266938547338,60.7525818953543,1.07790600070338,1.52317983383825
"116",0.931016068550165,-10.0808392524732,5.88126446626371,0.278873024404716,68.6720499316017,1.08221803195611,1.53021740450047
"117",0.92122434206985,-10.0458869786939,5.93027047895251,0.279006255101197,62.6973291130348,1.07324742476267,1.52803291379129
"118",0.921925399066176,-10.0498660657087,5.96922197571637,0.284378836924316,61.1013393950671,1.07885344347515,1.53475696660856
"119",0.915526227343847,-10.0125638515829,5.93345415967909,0.286647031077834,61.445511802391,1.07178754051399,1.52323175399945
"120",0.92253445405941,-10.0125638515829,5.93471584608702,0.280706410740957,62.1505020621916,1.07682763738968,1.52323175399945
"121",0.925014698698811,-10.0506220088346,5.89621800611886,0.283931688007617,63.2018339341869,1.07397836650922,1.52323175399945
"122",0.926437945536697,-10.0121242814851,5.83538669598114,0.290842102944407,61.2256895317907,1.07877377813342,1.52119385558887
"123",0.921401527040316,-10.0114832167922,5.85452200113482,0.297127229321879,59.5069409818432,1.07040571977855,1.52460322597166
"124",0.918885820156801,-10.0114832167922,5.86867343196158,0.298199678171069,60.7416650539548,1.07673603533216,1.52341295021573
"125",0.925354965819863,-10.025398680174,5.87675045693277,0.290722520498052,61.7530868049927,1.1025468476676,1.53600481350769
"126",0.921249300814079,-10.0593656626767,5.90815161423627,0.290106692014317,61.4549687917991,1.0920674179609,1.53269452794977
"127",0.927051726935762,-10.0539967410372,5.89680101107598,0.283490125494127,62.4409342111546,1.07012525548232,1.530154529785
"128",0.929875774188013,-9.99930304206106,5.88349866651566,0.283490125494127,62.4409342111546,1.08840537778975,1.530154529785
"129",0.931046051631544,-9.96785875080418,5.85942222805901,0.275108634631619,62.8722256698417,1.08492082892836,1.52346457960523
"130",0.93051066931873,-9.88420882794067,5.80082828350862,0.274797327747558,63.7136800895018,1.0700974755992,1.52339037834185
"131",0.921031434806991,-9.90480088125677,5.80082828350862,0.283585117690445,63.7136800895018,1.0830518843368,1.52439519012348
"132",0.927844007148859,-9.93172684172866,5.8022747806926,0.280133797755243,64.2998419127949,1.07833966989928,1.53671133324624
"133",0.922098792660404,-9.92485057713609,5.78845119701739,0.278810508885978,65.6802507164541,1.09899884875276,1.53693237424271
"134",0.927436327073301,-9.98184792729832,5.8344492690998,0.286072424163267,59.3960947916055,1.08168207401011,1.53034140833923
"135",0.925176179051688,-9.95825422316811,5.82340299055534,0.288819379798421,62.8937708750271,1.07640539580163,1.52623736297026
"136",0.921036420584324,-9.94837578177767,5.86979731205964,0.284872127499342,62.6172785013251,1.07462599575954,1.52458987075934
"137",0.92119876445779,-10.0019311043627,5.86132214983927,0.291516911793734,60.7148760261439,1.08022516433703,1.52403559709644
"138",0.92119876445779,-10.0140508048155,5.87735943792693,0.292635311292755,63.845944047637,1.08483357863766,1.52649183199928
"139",0.928508750523329,-10.053509583976,5.89519801678272,0.292978275635427,61.7193331135069,1.07868079846632,1.52228131113589
"140",0.920467293937308,-9.9868557666415,5.85759894886414,0.295803302219061,61.7193331135069,1.08280870954399,1.53024786478644
"141",0.917868393518306,-10.0409054725718,5.8515425480089,0.295803302219061,61.56335429164,1.09259389841928,1.53677477831666
"142",0.918478514950064,-9.94911404724564,5.83437031201369,0.296603766641767,61.735412900005,1.09468732198769,1.52895440781881
"143",0.931120138159564,-10.0043227957668,5.76262946640638,0.292576195457388,60.0453035834616,1.08733321092116,1.52848787097439
"144",0.919715528692099,-9.9457715938542,5.75801610469219,0.298716019682446,61.320987436559,1.07363684766332,1.52354496834953
"145",0.921201687157277,-9.9457715938542,5.79358836571776,0.286647113154221,63.5671311612836,1.07907558923286,1.52090260071337
"146",0.931621730863543,-9.92047495973059,5.78612485641564,0.285712427288135,63.5671311612836,1.08403223081795,1.52699569307442
"147",0.922965901263669,-9.84684809364807,5.7433880801727,0.272514229733105,65.3284305690053,1.08306575189649,1.53242406396695
"148",0.924917903873278,-9.84684809364807,5.81823503745487,0.276226722598659,66.5504735299462,1.09270054540906,1.53360652751829
"149",0.915430787481756,-9.73845877010856,5.81823503745487,0.258540443208519,67.0170635505263,1.08134646286423,1.53521772422436
"150",0.915744520928236,-9.73036139140787,5.69984677540249,0.267792039947297,61.5649641679101,1.08947127143342,1.53420190052548
"151",0.922298322210268,-9.78933790441701,5.7197964591311,0.27592779664309,64.4546041439479,1.0693893366785,1.51916443436084
"152",0.927921258194508,-9.80400275156494,5.71650686353489,0.273069131729792,64.4546041439479,1.09604514275986,1.53784713590558
"153",0.9235675183299,-9.77983976752543,5.67716602886985,0.273069131729792,65.9293752542273,1.07991143544534,1.53240182950983
"154",0.925391584496513,-9.74828119571223,5.68876757063582,0.275977863829779,63.6362312862775,1.07991143544534,1.52740046845353
"155",0.921471620824762,-9.73939956755256,5.74431913394556,0.268960606705811,63.6362312862775,1.06397142070252,1.52639869204982
"156",0.925707135360102,-9.72617501417023,5.73915719741516,0.268960606705811,65.5153518772676,1.0869257926907,1.52019047413817
"157",0.921625334016818,-9.70664683447778,5.71053910740274,0.265521544822138,62.8768795425383,1.07039503154958,1.52165753986611
"158",0.925912051622243,-9.7507895353868,5.71756212556897,0.271041399601291,60.3050252355344,1.06584354527034,1.52203735209201
"159",0.925912051622243,-9.76602615061503,5.79475945842043,0.262750500894244,59.5814525849961,1.07893749071893,1.52579109926872
"160",0.924089068904675,-9.7678528937007,5.82344979347061,0.262750500894244,59.5814525849961,1.07774976847016,1.5212517073447
"161",0.920213220579031,-9.7678528937007,5.8546722119663,0.255778975334921,63.6091425762713,1.07825791905301,1.52085741213539
"162",0.926575717261418,-9.80970948837705,5.86810857178432,0.257937934799239,62.8618143674094,1.08557137085141,1.52466375531193
"163",0.924419810736214,-9.87509494707591,5.96099771520589,0.256616196952545,62.8618143674094,1.06735795416493,1.51952906173893
"164",0.926015075837719,-9.88337645844471,5.94266122484604,0.25790980046539,62.8618143674094,1.07682925096859,1.52289229424368
"165",0.918488381731062,-9.88879028608311,6.00109902760502,0.248673172288951,62.0157483881708,1.0985801971555,1.5310393461393
"166",0.921075223712955,-9.91133158872068,6.00109902760502,0.248673172288951,62.4370948739721,1.0985801971555,1.53886011181248
"167",0.916082273600461,-9.90750496204734,6.03733924449893,0.255682851054385,61.7805547526676,1.0985801971555,1.5345055870089
"168",0.914513841905696,-9.89680572117463,6.04010814490811,0.257074641349456,62.2186905375185,1.09020203998958,1.53016229639915
"169",0.926258897126179,-9.89680572117463,6.00324482922562,0.246236855685021,62.2186905375185,1.09020203998958,1.53152224046173
"170",0.921102830957185,-9.94262961734525,6.03516862679108,0.247958026809113,67.1267318575325,1.09154985703004,1.53152224046173
"171",0.922165737941275,-9.94262961734525,6.0127172962498,0.248344480848281,65.8810494456135,1.07888812404857,1.5255301234615
"172",0.924928261338128,-9.94026422572096,6.02969295288729,0.248172475071521,63.0825918836197,1.07888812404857,1.52494319049699
"173",0.924928261338128,-9.94026422572096,5.99611416504746,0.256820714813257,61.739583684165,1.08499331553067,1.52409458658327
"174",0.924672887111603,-9.9701952404871,6.01870146963915,0.253903912572171,63.7804386838967,1.08499331553067,1.52519577587533
"175",0.924672887111603,-9.9701952404871,6.0763815547866,0.250366386314414,61.4340119432892,1.08301662777017,1.52941954827672
"176",0.921030922682508,-9.96334036702791,6.08072102514076,0.257431607459078,61.4340119432892,1.09229905759314,1.52532172744864
"177",0.912528487995306,-9.92402871141685,6.06373560101799,0.259929474018179,59.8970557882402,1.09329305329494,1.52985097287131
"178",0.915283047861796,-9.95343557340688,6.08171716074725,0.251816783632288,63.1873697595878,1.08607428227381,1.52427323684548
"179",0.917800340784486,-9.97452326276084,6.08728386655013,0.258473684703231,63.1609457940934,1.07394908896632,1.52164532716363
"180",0.917800340784486,-9.96403896552119,6.07274226981674,0.255322743990223,61.669953272276,1.07412875552822,1.52164532716363
"181",0.917082243161417,-9.97564512813265,6.04825333919693,0.261512619508609,61.7356434852912,1.07488053983316,1.52202067219538
"182",0.920961685983191,-9.97564512813265,6.0000865780633,0.272507458230442,61.7356434852912,1.0691835253651,1.52379840622197
"183",0.920961685983191,-10.0525921053868,5.94839380116983,0.279462837578112,63.2396382954506,1.07198494693762,1.52278571356341
"184",0.921889597337822,-10.0525921053868,5.94839380116983,0.281754697212534,63.1755702631081,1.06923027744347,1.52207563325274
"185",0.923142589917343,-9.97307680178386,5.9378963257983,0.280684328362163,62.8445383200185,1.0651865813376,1.52207563325274
"186",0.920251896334428,-9.97151837110323,5.89727265691899,0.285488447245324,62.283934456034,1.07779861387944,1.52281046737872
"187",0.927650034351998,-9.92598251075665,5.88385313113202,0.274093944899065,60.2654942288647,1.07412854531637,1.51549208541246
"188",0.925456704344703,-9.95091272771037,5.90550580043648,0.275430658147144,60.5856801242392,1.06898504460926,1.52586843232504
"189",0.920272269914834,-9.95091272771037,5.90990085043756,0.275277565075753,62.8218530229747,1.07365580286354,1.52485688461384
"190",0.916646382908165,-9.93391798389834,5.90700500575288,0.278500677796839,63.4796444450023,1.08385554684806,1.52714088617019
"191",0.918391725917497,-9.9133682856709,5.87456688259828,0.273939621210697,63.6088423650811,1.0782602278744,1.5192608812643
"192",0.920397936229098,-9.91045397544638,5.8919045160922,0.277407341927081,64.5825284673246,1.07287093385116,1.5192608812643
"193",0.916276910952591,-9.91045397544638,5.93905624211037,0.273531955899134,61.150380228322,1.07327532424499,1.52532187524463
"194",0.922714170060477,-9.95732678494703,5.9253106254616,0.27114736739947,60.1662316267988,1.07867938546193,1.52485966869828
"195",0.925449508078879,-9.93656850624031,5.92564515124184,0.267733996197733,61.5942707127122,1.07867938546193,1.5280269102067
"196",0.927401303103962,-9.93055346640788,5.93109350805163,0.266063984386823,60.6495450706946,1.08507830624843,1.52556167938755
"197",0.922096422712924,-9.93055346640788,5.94302239699299,0.266063984386823,63.173635210188,1.08507830624843,1.52181217619626
"198",0.921210331772322,-9.92718734113734,5.921446343593,0.269963947790436,61.9635596732321,1.08078873241525,1.52800686651147
"199",0.923534622380769,-9.97944707548295,5.92764304319148,0.280650237834568,63.8131946067658,1.07566531909432,1.52255159158326
"200",0.919982561185402,-10.05142605884,5.97561448343586,0.280420400164204,63.8131946067658,1.07756803388214,1.52049113028631
"201",0.930404737109246,-10.0480269197614,5.91138709727401,0.279238010093871,65.5196538516921,1.0746618115723,1.52049113028631
"202",0.924890360995746,-10.0171681530198,5.9319955459756,0.276709841495873,65.5196538516921,1.07569857276959,1.52448278317864
"203",0.928327001782885,-9.99645656766573,5.92835401968564,0.276380551164871,61.4553738066692,1.09466267564302,1.52766218822572
"204",0.9278482062533,-10.0244566039036,5.92835401968564,0.280813882245409,60.8935583836508,1.08799440234226,1.52766218822572
"205",0.921819927849687,-9.96800770457229,5.94544207010961,0.268107409913695,66.4441698607823,1.09320262087891,1.53107266831822
"206",0.921819927849687,-9.9768865156746,5.97273761442955,0.267945969067164,66.4441698607823,1.09345199871638,1.53155449886816
"207",0.925475567522958,-10.0020693389937,5.93574125455198,0.275936121217029,64.596248987665,1.0960443387888,1.5342853261774
"208",0.919685976650389,-9.99598478287997,5.97108596617353,0.275936121217029,64.596248987665,1.10057680732983,1.53048943525956
"209",0.923114136874998,-9.9724338233022,5.9937810731664,0.268554377267168,59.9567338598793,1.06537440518417,1.52265961956017
"210",0.923658716194672,-10.0684269889934,6.01511057526089,0.272727070147831,59.9567338598793,1.08859912268608,1.52764688846158
"211",0.920264224158425,-10.0467043201315,6.01511057526089,0.273905082205307,57.4979475653586,1.08330771315504,1.52667380612413
"212",0.924272397355849,-10.004835515736,6.02156089457324,0.276592734262678,58.2531059852837,1.07233107465621,1.52067763598422
"213",0.914339099897999,-10.1296786366298,6.11118535964822,0.284711462445255,58.2531059852837,1.06394494626379,1.52202263824487
"214",0.922409636412333,-10.1320582662001,6.17700301277406,0.264445680787799,59.7592747893458,1.07892207464775,1.52202263824487
"215",0.922409636412333,-10.1448062038177,6.13628390902521,0.26259202335882,61.3599096519803,1.07892207464775,1.52764243176939
"216",0.922409636412333,-10.083504857162,6.04241105889273,0.269103464883695,63.8411026047459,1.08608254733502,1.53321485190223
"217",0.922409636412333,-10.0902641305658,6.04241105889273,0.275051258311196,60.9715162158464,1.09858117438576,1.53439368696128
"218",0.924155200837553,-10.0649874512497,6.09229399310808,0.270545456186932,61.9408046306544,1.0728220878632,1.52091919638739
"219",0.924155200837553,-10.0751701637328,6.09485977119826,0.26514954980894,62.9035439084991,1.0733603542687,1.52124926067107
"220",0.926548878537243,-10.0815776062785,6.08532274373932,0.262209187363028,65.8060470626994,1.08383724349279,1.52845269945831
"221",0.928546248776868,-10.0814588323588,6.10300085820034,0.256903547576264,61.7091689482871,1.07722616714842,1.52555276446079
"222",0.921557635486642,-10.0052529407211,6.03706456646054,0.265927755582044,62.5573264276432,1.07722616714842,1.52225072177067
"223",0.920244568473765,-10.0483738789659,6.02724987532254,0.268860192979071,64.6223874633074,1.06729481527373,1.52217217055507
"224",0.923515536389061,-10.0483738789659,6.09818555032239,0.262030326856491,62.2070679966873,1.09269286119119,1.52686867065618
"225",0.927803387526097,-10.0483738789659,6.05762431052889,0.263949100539303,58.1902814600878,1.09489553919644,1.53287437328625
"226",0.927878594445731,-10.002203576313,6.12121592989562,0.26135372207492,61.7718006659709,1.08735997749737,1.52196799335835
"227",0.925404872448164,-10.0065638071297,6.12026170476787,0.243538567469308,61.6885382829076,1.08185646403549,1.52537540272649
"228",0.923830409922272,-9.99254222197808,6.14195006524995,0.246809295043177,65.7177702913524,1.08185646403549,1.52287045435047
"229",0.922096962089261,-9.99312321888136,6.14680277765836,0.240588610490524,64.1505487349291,1.08185646403549,1.53255450737202
"230",0.922096962089261,-10.0089934083171,6.14913836624617,0.241135502582878,64.4312568094822,1.06849346755626,1.52444244530989
"231",0.924564173539173,-10.0108819138361,6.16916373673669,0.250751655362125,61.2043148306093,1.06863346805509,1.52104731530231
"232",0.92157879292286,-10.1223901185443,6.2276996595633,0.263449912889179,58.808693511611,1.0671946441685,1.51737557788262
