"","ABratio","baseline[1]","baseline[2]","baseline[3]","baseline[4]","beta"
"31",0.851933848928327,-11.5566750983934,8.15457956041397,0.306840654467532,39.7132717143473,0.36698886028926
"32",0.853750061423784,-11.5282957380401,8.16589501024435,0.298090429232016,36.6857264615402,0.353558214204239
"33",0.84698377828986,-11.5713713849881,8.21861868939037,0.312876076974134,36.3699358031933,0.365956705334413
"34",0.838805879779611,-11.5713713849881,8.22742346763354,0.307093059845552,39.3968810728931,0.36544812704257
"35",0.837443857505529,-11.5985387145226,8.1941912430495,0.32741115536663,35.7843021767115,0.374201064750766
"36",0.839206659637968,-11.6013853829281,8.17851315585135,0.319140984930615,38.5110370048613,0.371774692666827
"37",0.840134395742076,-11.6167532152592,8.15858591373757,0.312001992809978,43.9860034740406,0.360192336976502
"38",0.849520125230391,-11.590611811558,8.14331285170154,0.310312182209962,43.1703185428507,0.370993545817664
"39",0.840603519733819,-11.6327152916916,8.22264196422867,0.312710210293151,40.1167651457504,0.357591609092627
"40",0.834192133462398,-11.6303189648543,8.29097509165534,0.306334371190539,40.1466766470709,0.37637341703958
"41",0.838049275503692,-11.604997077526,8.27187312744613,0.306089844935192,37.9109219555275,0.367422267522803
"42",0.832597173454503,-11.5920336577696,8.32136076745855,0.301833355523601,44.6759401103849,0.373229567578243
"43",0.832502420245673,-11.6049647534237,8.33925245892003,0.299379116548341,39.4910912840776,0.371444157388343
"44",0.837017241916948,-11.6376837460132,8.35008398800914,0.302479072729434,39.6274949880862,0.353871529733844
"45",0.834637683002187,-11.6752733483539,8.33788614625541,0.307564925653187,40.6139202124665,0.374410531056064
"46",0.841232299579005,-11.7299986986324,8.40932590713917,0.303927875704698,37.1946313607012,0.365700057171241
"47",0.853201081901523,-11.7825506831031,8.44830721939646,0.302377026979159,40.5784554559015,0.368102580829336
"48",0.827230381884759,-11.7996614364264,8.53783172888815,0.307377946630251,40.801426161305,0.387346781414939
"49",0.824058162829106,-11.7617056546047,8.50361018772103,0.301915714325844,36.2221754731898,0.351232886782093
"50",0.826718588062314,-11.7664342178651,8.47954868749742,0.303442987141681,38.4030879152724,0.368305526423107
"51",0.832691587480231,-11.7976191479822,8.50893435465954,0.302848502259078,35.2236717510941,0.363900802068782
"52",0.832691587480231,-11.7812095330869,8.47060249438971,0.303035487784416,40.6815834851413,0.367658271747619
"53",0.833894873636877,-11.7253193833827,8.42432892338392,0.303659641707563,39.1831505070915,0.354810353688014
"54",0.843864954922239,-11.8566280847431,8.33800018549153,0.325403031611598,42.2886504248446,0.373588802054047
"55",0.838082352984815,-11.8673928666413,8.36319576257477,0.331758553759652,40.260753991699,0.358077847236046
"56",0.83924524065786,-11.8566640263487,8.33421594747442,0.329387089680504,37.502593808315,0.370348981227688
"57",0.842321343891031,-11.7979462522118,8.26501128787809,0.328868509663687,42.458434940233,0.362770932864444
"58",0.857830146357743,-11.8474074143733,8.29163430320782,0.330453019506703,43.4420914925199,0.360376838930347
"59",0.84424159869048,-11.8917772837695,8.31378273258783,0.341024236303508,42.6907339757544,0.382975705794493
"60",0.847197089406358,-11.8641237143466,8.27050237499281,0.339910844426473,42.9754269405329,0.365216368766361
"61",0.850643900931724,-11.8348150076652,8.36582094706056,0.313190231642109,42.5958249764783,0.370929706026934
"62",0.828671028198939,-11.6497008961692,8.36454151548436,0.305454140124328,39.86183101771,0.376448418352703
"63",0.834554753176891,-11.6005711055883,8.28662700628348,0.297423240815541,40.7516884996089,0.353967125332092
"64",0.847268659854971,-11.6872905764642,8.35988287000101,0.297293946846371,44.1469648552782,0.363783184551393
"65",0.848078031052776,-11.6926025734126,8.32513255848019,0.305990421785155,43.2266193385849,0.369192773544066
"66",0.841133358159414,-11.6543218205107,8.31976354576244,0.304780160738055,36.2845894679755,0.369300186143363
"67",0.860061088061224,-11.7048435808239,8.27403316787753,0.304165647344991,38.8337143142322,0.360315697994182
"68",0.839010979761153,-11.714048011342,8.21520581581747,0.325433127599485,40.6987314488615,0.371266436393283
"69",0.827547102044398,-11.5610100903483,8.29860906679803,0.306584857144086,41.6912356713671,0.370504793198068
"70",0.830928534076659,-11.5464071843505,8.22155100792408,0.306004251883684,40.3089457039525,0.379370466905039
"71",0.837607271075464,-11.5855885730862,8.24489661373637,0.306695254116833,38.9393623791214,0.365089411338654
"72",0.843631601961143,-11.5588175662602,8.17821540881955,0.30376819497656,40.0294157672013,0.374445798521333
"73",0.838033032608341,-11.6061115284602,8.2410416133708,0.307558253328858,38.322519711641,0.368737942242229
"74",0.845563102252878,-11.5653768132832,8.20187599283388,0.30897151842359,36.3678557644996,0.369532435235755
"75",0.841671514362287,-11.5611385530457,8.18482970765779,0.309034353005008,39.8117958307269,0.356638087240316
"76",0.847098110339607,-11.5250747156204,8.13250400658472,0.309774724636542,37.1522901908533,0.36626491225848
"77",0.836414794584,-11.5688978057682,8.13599253447464,0.323621390870425,39.3581346238076,0.37262094183522
"78",0.840874827086297,-11.5788260919191,8.1749088185459,0.31701835789391,39.4876217192365,0.371727066148609
"79",0.841659528515729,-11.6177237953896,8.19196639983615,0.316486249489021,40.517420235067,0.363400450013543
"80",0.840621209465175,-11.6732664937166,8.18894483719705,0.318977328108296,43.2735223009041,0.376791189222723
"81",0.836904685451267,-11.6000864066134,8.07229868567676,0.325582461088266,39.1513494321902,0.364699341101934
"82",0.834237180323569,-11.5199548955908,8.1064579326316,0.31996841682709,35.4440415646131,0.370738467898591
"83",0.838642444676867,-11.5673241890668,8.07588517862047,0.322845038541755,41.5630460285495,0.36066097936842
"84",0.847239910393937,-11.516056399745,7.99416572328401,0.325561413072632,39.1320847489148,0.371620240138673
"85",0.849716479607453,-11.4926555939674,8.03533109479385,0.311196109104954,41.3571410134061,0.371010234757502
"86",0.851167090852813,-11.5035320309044,8.02288046635194,0.318657664838661,37.2944062504664,0.366251790024364
"87",0.853171672257468,-11.4630694184684,8.03810788420317,0.311376476566672,40.8437751984044,0.351876409632334
"88",0.840119044660678,-11.4713888206862,8.08898190505324,0.311799447814926,39.8524555874508,0.364485345751074
"89",0.832798827629163,-11.4382648794264,8.06904231775417,0.320674931031737,41.3229212886533,0.3689113367406
"90",0.833352035665637,-11.5450392509279,8.13951232676396,0.322342237284632,37.9557457079826,0.368264408751545
"91",0.83368055640637,-11.501565538597,8.15371030416879,0.315159703577496,36.1669497262976,0.378975226637386
"92",0.834995662854508,-11.5436321953369,8.23995029923168,0.29960717975553,40.5136934468496,0.363461661894277
"93",0.846691008322599,-11.6374935379382,8.20404824130262,0.313901063313799,39.5769603348308,0.367162035077666
"94",0.846691008322599,-11.6536721878508,8.30335713253594,0.306053093279076,39.2483136384305,0.356107634551232
"95",0.845330248284701,-11.6678120623186,8.23299852532622,0.320033334223104,38.2622736884238,0.371289817182195
"96",0.850689345353601,-11.7322949404167,8.22422382913111,0.322329769118303,41.41566565911,0.367004474636424
"97",0.840438520218346,-11.7324608429345,8.28940595028473,0.318406605921802,36.0717873595734,0.358060487828396
"98",0.848346158925681,-11.6719068427224,8.27158978702108,0.309750916652509,41.0553173787403,0.354384194607876
"99",0.853379845650551,-11.6430232599052,8.1265412185081,0.320415510734426,38.0602836973654,0.35230354597781
"100",0.849855888376986,-11.6558221348278,8.13031825349668,0.320323648521591,40.41971257695,0.350576948391078
"101",0.855706749139295,-11.5813948575151,8.06371978786129,0.323305345374725,34.3058221044062,0.36260947929388
"102",0.850481910219365,-11.5185119301273,8.0129581037117,0.315675253243179,43.6834282903615,0.364167526719913
"103",0.845376567553512,-11.4359195675014,8.09043750531245,0.303301007701151,39.7060269506322,0.361659341983334
"104",0.837922113182897,-11.3755434586253,8.14687509415651,0.29112462776134,36.2359503594877,0.363900958299656
"105",0.836755589237925,-11.382364221897,8.20573928582423,0.288141924792197,41.5911325500972,0.380071160679719
"106",0.839225330600891,-11.4715539292425,8.22953739860327,0.292164564963833,41.3073827048672,0.370086684173893
"107",0.84586588790443,-11.5166288597624,8.23042397274877,0.289314926242698,43.1501187457116,0.365738005357587
"108",0.834391536279984,-11.533151078578,8.3016707219628,0.283848140402533,42.485891110961,0.354987136167676
"109",0.839410311161878,-11.4548210695438,8.22003381419544,0.286382484929234,41.2572089772606,0.361423117069703
"110",0.847225049807942,-11.5079112613372,8.24338782172994,0.291382428501517,36.664303286495,0.36552834824419
"111",0.836901500401049,-11.4514163981483,8.16099802398227,0.301283740481128,39.3299775187511,0.37059100130074
"112",0.84830958132762,-11.5607070112458,8.23961069483046,0.287981552615876,39.7230132021564,0.353300288371563
"113",0.844743119475611,-11.5209290087433,8.23330102907989,0.293807898556022,37.9563009633436,0.369530021099266
"114",0.83828243995425,-11.5726378390238,8.2252299070238,0.303574615008013,40.717397683326,0.356001019348685
"115",0.852482666354158,-11.6102415323797,8.21399774977279,0.304426761937323,37.9090681981627,0.360327226951139
"116",0.849776107213181,-11.6839788480443,8.25580165476355,0.307403694829235,43.0566250855217,0.367274889143535
"117",0.849371204751582,-11.7190515627154,8.25580165476355,0.315761676861328,37.2398126939512,0.352470429276461
"118",0.847354372840695,-11.6795691378689,8.3035046916043,0.306281838704511,34.9927119098769,0.362454642716284
"119",0.840502192201242,-11.6848708796557,8.34858635542318,0.304140676495577,41.3133489329373,0.373006898465615
"120",0.842892128473526,-11.6386473196017,8.27409576023777,0.307199653190581,43.9341618044413,0.368467851111352
"121",0.846881926078976,-11.6862061184881,8.29530748317479,0.307219200823967,41.7890716104926,0.369924010314176
"122",0.853870134501241,-11.7196498972573,8.30233936862023,0.302412916566665,44.0021758380157,0.352683112801791
"123",0.83764057657047,-11.730089465148,8.34238981869025,0.317879825980894,40.5579565105404,0.361156915404177
"124",0.829640790926193,-11.7731041198311,8.38664543265306,0.318975266807362,36.2865212771257,0.364903967580201
"125",0.838155279362815,-11.7716604033107,8.34277839949712,0.318975266807362,35.3279849530159,0.374507934496
"126",0.844429308272438,-11.7589898594077,8.28474136051635,0.31664919828571,42.1206779333441,0.360567274879837
"127",0.83664309569918,-11.7579390956269,8.3314591625519,0.3173829041562,38.6854709002305,0.36184176015302
"128",0.852728162050464,-11.6733830384697,8.36696516896102,0.291875638242869,41.8234823548496,0.364049328176034
"129",0.844099123755256,-11.6482561707098,8.34851974146319,0.299818329474436,41.8116899378945,0.356064505039694
"130",0.845406296371596,-11.679867326129,8.3637036862877,0.298206819034133,37.2888772859113,0.362313982020951
"131",0.83387822509469,-11.6605410169278,8.3872664316421,0.299986489311455,40.993172519438,0.371757811539758
"132",0.839848576235571,-11.6611076989164,8.4141616077843,0.297409335358752,41.6374836973241,0.368970855236374
"133",0.835869847257898,-11.6917437482828,8.43274869815511,0.295056399180031,39.7307634919434,0.364260993349371
"134",0.83325702393687,-11.7353365735169,8.47981210466437,0.297339524502757,42.9941620429396,0.37358244168276
"135",0.833071027986017,-11.7391464927425,8.47772851769227,0.291919951945359,42.222023160827,0.365456619691808
"136",0.834271263433563,-11.7130234095829,8.42709748754514,0.298908317783809,41.7288449454375,0.377838350036397
"137",0.842198493274615,-11.6787837772554,8.44080385956057,0.28354616691878,39.5201471144936,0.372188526945617
"138",0.8323996434907,-11.6082512435681,8.41935890061468,0.290205121114104,38.7845837959981,0.363544603985798
"139",0.837444780324433,-11.6833438961201,8.39449781156502,0.289691365723261,44.7117482358227,0.357013809122007
"140",0.856458197294319,-11.6218637884716,8.252069600589,0.29614528636345,42.7593708992785,0.357715212768848
"141",0.854034211276282,-11.6188543619445,8.22201630124551,0.310295971507832,36.368106271074,0.356016126970891
"142",0.833160217259074,-11.6586441829703,8.25731015643531,0.320919232192413,39.6183826981013,0.365648615267716
"143",0.841073664692904,-11.657635699288,8.23547727743742,0.31543391050078,37.9557486338005,0.363835942962945
"144",0.83104230186592,-11.6219733700045,8.30739357809063,0.314975516690748,37.1530055748316,0.365167419122821
"145",0.834592893182983,-11.6844217089464,8.32098248096912,0.311593303518187,40.9762553474667,0.365601585690424
"146",0.858710544226329,-11.7751367465874,8.18642800739419,0.321092313914565,37.8474034030946,0.355489294005562
"147",0.862889798523496,-11.7966407848229,8.18774069603906,0.327733307200015,41.0130898268909,0.366921733519884
"148",0.862952625925628,-11.7615889426035,8.26600831939656,0.314861088588142,42.0041624174387,0.357030532711819
"149",0.847279465336722,-11.7537076094726,8.26993157855114,0.314106982797761,41.9594971942519,0.351361414214736
"150",0.852199142581259,-11.7190209462232,8.26532052655163,0.315143285178401,43.6686014987117,0.352510031531867
"151",0.851482438529711,-11.6906236028554,8.28446122870167,0.310726903326684,42.1789198030963,0.357421273492036
"152",0.841561455893963,-11.6900958827726,8.25852359365152,0.317906227602014,38.4291986482622,0.362073563085643
"153",0.835135766668495,-11.6566170596513,8.21786237573834,0.324030795378456,39.5302142717124,0.365126246402202
"154",0.839890184158377,-11.6285761045793,8.21786237573834,0.320427947013394,36.346328547368,0.361830739762345
"155",0.846026121501435,-11.6413745616403,8.18461494339292,0.315133640346003,40.0932256159311,0.356453771479774
"156",0.841040897980561,-11.6079535711558,8.13815571163262,0.316338189146334,39.0764838765574,0.364917451116315
"157",0.83810792032534,-11.6079535711558,8.16980197813064,0.318707674823605,40.988214978111,0.363059455583957
"158",0.842557970036346,-11.6190798396587,8.13474826049791,0.328858207341314,34.7224016334045,0.366247583561936
"159",0.840960473110939,-11.641217246919,8.11751108441646,0.336759453432721,34.1075165191115,0.359658922483308
"160",0.857088127962136,-11.6813960759233,8.09014969733148,0.334049846491099,36.4777996111507,0.364811913068283
"161",0.844933689741119,-11.7038314877022,8.04633569925955,0.344569342865283,38.8182666067159,0.357810838318001
"162",0.852937203140211,-11.6977900085568,8.05434711411058,0.342774082792081,34.8105193022489,0.365292136916137
"163",0.857620317646853,-11.7295641188627,8.00549356672936,0.33955819263769,41.1995637738022,0.354557536143386
"164",0.859062648049211,-11.6528752821623,8.01510808300677,0.3347071841761,42.9611760834232,0.352924375914609
"165",0.848510709746259,-11.6484973122528,8.06842771391717,0.330453818898817,45.3344851970174,0.365025237744091
"166",0.847917059251333,-11.6428867901332,8.0708821484591,0.327383013201972,43.099061359029,0.361405035774037
"167",0.854045731089956,-11.5458153266405,8.01972537055996,0.328273034297062,37.9532504714068,0.366760437729326
"168",0.848084548475539,-11.4701707453632,7.98127929993158,0.314385504901466,39.5642775410969,0.365806847011131
"169",0.838696731885172,-11.4060012617965,7.98440677528889,0.311014535106878,37.6610724614517,0.357305356281907
"170",0.842995618010465,-11.494371706292,8.10499589134617,0.311014535106878,42.1293169594443,0.363948064006448
"171",0.838042983481727,-11.501549186441,8.0958232296639,0.323064145067662,37.2640044208406,0.37675579040929
"172",0.83842907027787,-11.5009093677679,8.04753591939142,0.321778674122108,40.0325934237262,0.373755370174172
"173",0.852909646068351,-11.7330636490159,8.10464881495576,0.338525984841449,42.2755115227995,0.363136105013446
"174",0.855259082009825,-11.7206563131878,8.10464881495576,0.335009240941186,38.4847062015294,0.366399798586708
"175",0.870200060758049,-11.6570142077434,8.00573573148978,0.329561432195127,35.1063167223559,0.356629032207466
"176",0.855507442139363,-11.6408026110734,8.01991349566044,0.335997071398388,34.6377094446345,0.362303816649023
"177",0.850905460838375,-11.6579012849313,8.00635989520833,0.341811758590993,40.9727478649681,0.367014542952641
"178",0.842231962790937,-11.7579119520267,8.15217142155766,0.348461876947728,36.8079274498025,0.367207150072912
"179",0.828096276331832,-11.6898223281228,8.15237199860348,0.345543193890954,33.6481442133805,0.373580830956474
"180",0.842816753860324,-11.7074273205361,8.08861254517061,0.338451638765641,41.8794345427661,0.37232336995973
"181",0.845213288366971,-11.7666221859553,8.16731219575068,0.34097842176651,40.3590933984421,0.358268296089296
"182",0.846194200365221,-11.7347289094927,8.07299485160067,0.34699288811758,38.5058855700322,0.358046871245769
"183",0.839788028576625,-11.7273669467095,8.12061642609642,0.348368700488815,39.2794984003342,0.369522369541878
"184",0.835959110166537,-11.6376726631597,8.08144579767279,0.336973957175221,42.8928560039219,0.368526813004443
"185",0.842165878418959,-11.6544339712003,8.14576006612723,0.329671725890199,39.1590322481345,0.359253924340968
"186",0.842003996828829,-11.6956493769955,8.14382244156878,0.338287346963959,36.1074531779472,0.360092918043708
"187",0.842950095724136,-11.7943704501436,8.26896899374536,0.328286650141893,38.1900310418351,0.358138601376287
"188",0.836747517928499,-11.7516187060727,8.32927708891655,0.319600614314929,41.5654564401903,0.36023929087059
"189",0.845018521332373,-11.7702383808234,8.31681051780972,0.313646398132281,41.2233591085712,0.343770445528247
"190",0.833358399202838,-11.7174873343155,8.37614908273829,0.307744523586926,39.3273967812975,0.345807701095998
"191",0.842172063138077,-11.7384603228431,8.39800220771096,0.298360703819491,37.3227399225178,0.352150912859328
"192",0.844473405377306,-11.7277863188584,8.42254879689681,0.294159594210606,42.8900628498476,0.370535749005996
"193",0.85017364731553,-11.7129442312568,8.4240851397251,0.290730857561737,38.7354478329292,0.363880025384402
"194",0.845102783531222,-11.6973514299992,8.46547759560187,0.284872042485569,41.8659584920455,0.363331247248077
"195",0.833516762065884,-11.7187069632552,8.43782775564629,0.300236858344735,38.5820170292247,0.364742602107551
"196",0.834989622113019,-11.6508192186347,8.50210447002957,0.285382071048334,36.7564360588262,0.370584590083157
"197",0.844929633934671,-11.6750000152725,8.51893550648864,0.277844798052399,41.2619784293493,0.359986756492237
"198",0.830949194488945,-11.6750000152725,8.51886853926722,0.288421449811199,41.8751365540504,0.37612027327263
"199",0.831965294867021,-11.7111156892999,8.52919965377845,0.287219811729553,43.0303394447318,0.377382207958073
"200",0.831584104435423,-11.8359457175681,8.60248363726932,0.295247254466355,34.230304242397,0.372635500880341
"201",0.844848697252555,-11.9614741436162,8.63640132348935,0.301608986021801,39.0240573831322,0.367783612291285
"202",0.840997289181341,-11.9851285074111,8.62637673239487,0.301829221910827,41.6625634958059,0.360582788923904
"203",0.848078997694367,-11.9741081318627,8.62746039736748,0.299374426842362,37.6338057558307,0.377818348115526
"204",0.84312862731991,-12.000523284049,8.69788638912758,0.299016390868197,42.0374123622109,0.36346397563254
"205",0.838047315070642,-11.9737372302834,8.68933458050323,0.300292681067361,35.0307652614128,0.36250005707275
"206",0.848771246375702,-12.0360775343388,8.66554447248019,0.306295474320941,38.5382596180951,0.366727396367127
"207",0.837415528788917,-11.985740526498,8.64485276696549,0.311438285490396,37.9963092412115,0.368421609757627
"208",0.834136369122096,-11.8817467101819,8.6208273709052,0.295224960216568,40.5187989098214,0.368801758593291
"209",0.842611698862215,-11.926536798171,8.65561496614418,0.295404594880284,39.135124472996,0.360513475286952
"210",0.847076510929968,-11.9321612259893,8.65066864763815,0.288221566716739,44.4064576478659,0.360051869405849
"211",0.861021031632603,-11.9594508763362,8.65634750090374,0.287839735831153,41.1856139265333,0.365590755588946
"212",0.844558977248843,-11.9134425263919,8.63913839589056,0.291398667593005,41.0583942730378,0.371125855713161
"213",0.84174941517085,-11.8684693167665,8.6847234832854,0.282891185867675,39.1817324378228,0.368435832404898
"214",0.843763077811712,-11.8135805217908,8.57455644735,0.284448748162801,43.2100392560816,0.375054808948638
"215",0.840725570674468,-11.7793670467852,8.58950550542165,0.283466498676727,40.6294970341788,0.357832735248508
"216",0.844240463160761,-11.8287351516252,8.60741901927263,0.280039157276622,40.7553487715207,0.373171551777376
"217",0.842014477428384,-11.9383761942143,8.65079010237254,0.292951234367998,42.0520842729132,0.371118190956529
"218",0.856824234039025,-12.0246721950044,8.70187069238729,0.299317951418739,42.4425881802813,0.369531572827616
"219",0.836896144093031,-12.0388111202947,8.68575504727513,0.303883450879487,44.0336094479959,0.352340652489334
"220",0.836465703091879,-12.0211309032244,8.71306619512906,0.304224609899085,39.9297465249278,0.359000685212216
"221",0.85129213886831,-12.1185266943667,8.61944070902458,0.317857613686228,44.2226536716935,0.363460070211042
"222",0.849495719972196,-12.0660952912878,8.65791743546092,0.315254186621881,40.0900850901078,0.363991448118774
"223",0.837972369111146,-12.015122572009,8.63225079562054,0.312455599430985,38.7516519205356,0.364333843572762
"224",0.841414206697329,-12.0235090133348,8.62642845700014,0.309465130912029,40.8266234747254,0.361672749498017
"225",0.849431876105022,-11.9814363286522,8.61321466273846,0.303957668037007,39.3425279608292,0.363855079744984
"226",0.843790318492654,-11.9767504574466,8.60471426129861,0.31699142152508,37.16260236843,0.36576839365455
"227",0.838280523105351,-12.003621262756,8.57859764346884,0.321260985383266,36.407229076683,0.36576839365455
"228",0.843764269830392,-12.0341331395251,8.55838867480633,0.32513894850232,36.7817141041932,0.36659100512167
"229",0.849140578111159,-12.0104338011188,8.49114854421799,0.316354528338088,40.2352291030463,0.369702546715299
"230",0.838135951314443,-11.9712631197539,8.49648329634686,0.321324632011552,37.715160858735,0.371395107920987
"231",0.847854229402006,-11.9340351041346,8.45130610902178,0.326246295481004,38.8068725323583,0.378541983250958
"232",0.833462867462063,-11.8877210705644,8.41309453038023,0.321801595070143,37.6688325314102,0.360566611498725
"233",0.838797194514491,-11.858822503736,8.44514636545963,0.312283382017176,46.0453028062871,0.353105343172809
"234",0.848997188604659,-11.9667172622663,8.50298396529966,0.317937237659003,39.7346880552582,0.357292212148142
"235",0.85364634812358,-11.9755586318768,8.583135889962,0.309548630293703,35.8626941409989,0.36483788544224
"236",0.83954955374532,-11.9689105988808,8.57490395317862,0.309548630293703,36.8456288982726,0.363841517065928
"237",0.840200084331161,-11.9560787576469,8.59070725974679,0.303784175054721,40.4112761814711,0.354018968014127
"238",0.839279529095116,-11.9060303312952,8.61522047158046,0.301283004732139,42.0769607783106,0.359421679917976
"239",0.842048669022923,-11.8715135799993,8.60552026875379,0.293435315757213,37.2133028994813,0.364406088158396
"240",0.845515536149356,-11.8711125667129,8.55103147301279,0.301547144549005,41.8553336062941,0.375696602996237
"241",0.836490754016155,-11.8711125667129,8.54751597537082,0.306839065202084,38.7051238918248,0.370319178584501
"242",0.84760054709192,-11.9123924967024,8.51055402456108,0.310052491850358,39.6551694713515,0.368139401200547
"243",0.842492187325675,-11.9313931734708,8.49893807805233,0.322435100492985,40.5549299123683,0.370502053094151
"244",0.841451167363232,-11.8678800930699,8.36115186719008,0.325650579443912,39.3567366374462,0.364069380061505
"245",0.840260439421492,-11.8360075368341,8.41351309192164,0.320954938687168,34.7414554909209,0.370182870791309
"246",0.853761492787042,-11.8184160403741,8.31989026367189,0.319628090709169,38.6545183023813,0.35269903612933
"247",0.847309623098104,-11.8184160403741,8.2931268988465,0.326186162720711,36.6632579760549,0.355335644953997
"248",0.856933928747422,-11.7482305277029,8.23726363498937,0.31756643146316,36.8970687618442,0.355510232381912
"249",0.849180368100806,-11.8852300278736,8.41355406559968,0.31906438836802,40.3372710547238,0.359969817573118
"250",0.842410084610594,-11.8098535470512,8.40108262408244,0.310790826135751,41.3918344354964,0.355442693602124
"251",0.849751185170637,-11.8359260478867,8.39545996104376,0.315261375033347,37.5772644845466,0.365413404153978
"252",0.845711127296712,-11.8265861736089,8.32044532401452,0.322465565783024,39.5810604534983,0.359180860637472
"253",0.845512341404804,-11.8855900368183,8.43088216688545,0.321316228171543,39.5504787511936,0.353588278040389
"254",0.841812141183676,-11.9241402736411,8.41279014378777,0.326325367308921,39.1291985037423,0.364182555834627
"255",0.848684355925994,-11.8384637140002,8.37683633381866,0.309781701223782,39.1155674202539,0.365061530296493
"256",0.840526171631183,-11.8427014513032,8.48157277192867,0.30812417860085,39.316836758663,0.359724193583749
"257",0.832638930702939,-11.8487697898456,8.51554934282157,0.309643265202795,35.7042203977692,0.368065797811588
"258",0.841803627454198,-11.9245665215319,8.51265618027055,0.31327423007883,39.9478797265566,0.375566945294849
"259",0.837499082749234,-11.8892543024049,8.52057236887102,0.305108462632127,43.6076250463897,0.362705252345683
"260",0.841267907274965,-11.7874675459594,8.38902727694718,0.314117693079931,37.5708470769608,0.367319044034697
"261",0.836183077902215,-11.7914531067424,8.39421945559185,0.322318045679579,40.0119871594493,0.360869951547692
"262",0.831870902203461,-11.8023484693775,8.42863613727967,0.311265049529144,41.7415664251452,0.363203567083248
"263",0.846200920648596,-11.7836793024972,8.36097771460383,0.306393930436455,39.3070137766149,0.369130691475762
"264",0.85102314971746,-11.6751607218985,8.26325676668542,0.307595793978651,41.3770502453009,0.358882027048257
"265",0.837582734653648,-11.6485944253255,8.32703133749358,0.306758930598749,36.7531411947366,0.37560352106058
"266",0.827918378285117,-11.6986098155036,8.38750400285377,0.30717744177767,34.4148670317311,0.374250119450128
"267",0.8322180861631,-11.6570682202395,8.37839198567574,0.304343866583525,37.9737828846366,0.363308443378509
"268",0.818294266188516,-11.6967869982416,8.38660433719147,0.312338502877456,38.8227875089717,0.364017900171612
